X Position 1[cm],Y Position 1[cm],Z Position 1[cm],Timestamp 1[ms],X Position 2[cm],Y Position 2[cm],Z Position 2[cm],Timestamp 2[ms]
7.55893,4.21225,-4.65991,1294.18,-8.26952,-2.94958,-0.588768,1294.18
-2.54133,8.64723,-5.78996,3170.11,4.73343,-6.78054,0.713612,3170.11
8.51822,0.79749,-5.96631,3364.67,-7.6005,3.23186,0.65173,3364.67
-7.9294,3.70426,-5.78581,3787.3,8.32778,-0.0255869,-0.989508,3787.3
6.69865,5.19397,-4.54594,4278.5,-7.80434,-2.93147,0.291992,4278.5
-6.06016,-5.86558,0.891234,5593.29,5.17093,6.82421,-4.90267,5593.29
6.88293,5.3549,-4.12532,6626.24,-7.80442,-2.33464,-0.722399,6626.24
2.35188,8.40375,-3.54205,6733.4,-0.87761,-8.13407,-1.50283,6733.4
1.10854,-8.56243,2.33498,7072.48,1.95852,8.37777,-5.67075,7072.48
7.54714,3.78245,-5.86681,8718.43,-8.13933,0.136876,2.65951,8718.43
7.77439,3.7974,-4.40519,10676.9,-7.72472,4.11007,-1.8964,10676.9
2.28834,7.94597,-3.1848,11659.9,2.13891,-8.11006,-0.504501,11659.9
1.29392,8.24082,-2.64673,11817.8,4.94334,-6.6512,-5.06726,11817.8
-8.10914,-1.78819,-4.80056,12671.5,7.62762,4.33927,-1.23738,12671.5
-6.12925,6.42866,-1.3238,12947.6,8.91249,-1.17958,-2.28308,12947.6
7.91204,2.02772,-3.75095,13188.7,-8.28934,1.83788,-0.879791,13188.7
0.524757,8.1027,-1.54347,13661.3,4.41594,-7.66619,-5.1738,13661.3
6.48588,5.4771,-3.24026,13792.4,-7.12896,-4.53965,-0.864824,13792.4
3.92846,7.12913,-1.41121,15465.1,1.12352,-8.10661,-3.76329,15465.1
5.28607,-7.12156,-6.30062,16835.4,-1.32606,8.76315,0.702301,16835.4
7.13825,-4.53045,-1.31638,17055.1,-4.67561,7.41799,-2.96574,17055.1
-8.85195,-0.946381,-2.84065,18349.1,7.7058,2.95335,-1.93993,18349.1
-4.29445,-7.8828,-0.199548,18668.3,3.26418,8.38695,-2.92473,18668.3
7.84128,4.01024,-1.47595,19197.1,-8.07887,-1.80996,-4.14933,19197.1
-8.12543,0.713548,-1.75413,19865,8.21356,1.54395,-2.415,19865
2.38984,7.95681,-3.46443,20135.4,-0.631571,-8.89836,-0.445955,20135.4
3.10699,7.77005,-1.83363,20564.2,-2.07886,-8.71352,-2.84937,20564.2
-8.10126,-3.81401,-4.27859,20979.5,7.80807,4.67794,-0.445484,20979.5
8.2074,-0.662789,-2.44531,22517.4,-7.7203,4.05222,-1.73209,22517.4
3.14508,7.75408,-0.395587,23373,-2.20243,-8.65381,-3.99694,23373
-8.01368,4.18424,-5.62679,23599.3,8.08238,-0.444775,0.92786,23599.3
4.52227,7.39153,-1.20276,23942.3,-4.78894,-6.89731,-3.02911,23942.3
-2.65558,7.8566,-2.0864,24663.3,5.52232,-7.06844,-2.15009,24663.3
-2.36194,8.18677,-1.39499,26379.8,4.71978,-7.27391,-2.59081,26379.8
6.01669,5.61358,-4.94001,26422.6,-8.22176,-1.18816,2.76703,26422.6
4.57026,-7.56839,1.42786,27309.9,-2.243,8.20938,-4.80741,27309.9
1.38216,8.84853,-0.737103,28401.3,-0.913792,-8.47125,-2.94823,28401.3
8.498,0.0551143,1.34158,28845.5,-8.34995,2.1318,-4.66884,28845.5
-5.9135,5.78465,-2.3442,29002.5,7.5722,-3.14103,-1.66705,29002.5
8.55636,2.24524,0.119799,29470.9,-7.41367,4.14706,-2.65301,29470.9
0.405505,8.58826,1.23079,30934.3,1.43496,-8.72979,-5.52829,30934.3
8.15354,-0.383134,-1.76077,31190.9,-7.2056,4.50883,-0.774831,31190.9
-3.0897,7.53934,-5.86542,32453.4,6.71821,-4.84659,0.844239,32453.4
1.81312,8.01957,-1.14359,32957.7,0.678052,-8.44818,-5.52792,32957.7
2.35039,8.59207,-3.05544,36133.8,-1.28962,-8.17491,1.40651,36133.8
8.10931,3.56595,-3.51313,36944.6,-8.66328,-0.364392,1.49811,36944.6
8.01554,-3.89486,0.0583805,37022.7,-5.00844,7.09986,-2.77789,37022.7
-2.58836,-7.77055,-1.39744,37802.1,2.50879,7.90537,-3.37202,37802.1
0.214204,8.48106,-5.03791,38253.9,2.77056,-7.82897,4.5739,38253.9
8.76749,-0.53052,-3.29006,39059.2,-6.80645,5.5144,0.677037,39059.2
-0.618401,8.78558,-4.63554,41572.6,5.84247,-6.35289,3.28109,41572.6
-8.25636,2.17856,2.29005,42456.8,8.16058,1.85485,-3.24053,42456.8
2.12757,8.20358,-4.2372,42820.3,3.23544,-7.61755,5.68755,42820.3
-1.96709,8.16769,-0.911096,43136.9,7.72405,-3.99865,-1.71324,43136.9
0.193953,8.64578,-3.47154,43696.8,7.68216,-3.88474,-1.43979,43696.8
4.69388,7.52203,0.459875,44334.4,-2.80247,-7.64529,-5.39389,44334.4
-8.20639,-1.81891,-1.64514,44735.5,6.68758,6.07465,0.419803,44735.5
4.24495,7.0655,-1.46485,44967.2,-2.48614,-8.18998,-0.390302,44967.2
7.20234,-4.54595,-1.0106,44966.4,-2.63738,7.79379,-0.968247,44966.4
6.35623,6.24794,-1.66992,45030.7,-6.9993,-5.68131,-0.241422,45030.7
8.48309,1.80309,-0.696335,45505.9,-8.54954,2.86825,1.84021,45505.9
4.06047,-7.3212,-1.44551,45687.8,0.879036,8.45191,-0.973281,45687.8
3.88143,7.40417,-4.19718,46695.5,-2.64392,-8.62949,5.64128,46695.5
7.64864,2.59211,-2.01398,47124.8,-8.10631,2.52619,1.34432,47124.8
-7.33278,4.54797,-0.0113276,47172.3,8.76028,1.37134,-2.82551,47172.3
4.88431,7.07672,-2.18852,47209.8,-5.63366,-6.8,0.943961,47209.8
5.80491,5.75427,0.399623,47457.8,-7.38587,-4.03716,-5.31188,47457.8
4.12663,7.72197,-2.61215,48733.9,-3.67035,-7.89255,0.967474,48733.9
1.49296,8.26372,-1.00386,48870.3,0.557593,-8.35709,-0.0291316,48870.3
-4.67926,-7.41099,5.6767,49074.6,3.80648,7.64964,-4.34955,49074.6
8.35881,2.09997,0.946769,49107.9,-8.72399,1.08267,0.36367,49107.9
-3.32872,7.97613,1.66247,49159.2,6.33715,-5.62983,-3.27297,49159.2
-5.72284,7.05384,-3.32484,50061.9,8.36907,-1.90326,1.62406,50061.9
-4.77328,-6.9291,-2.66833,50152.3,4.63737,7.12439,-1.27857,50152.3
-0.499499,8.89307,1.7895,50355.6,3.97195,-7.87541,-5.8504,50355.6
-7.64176,3.36169,-0.496284,51529.8,8.30886,2.52695,-1.50363,51529.8
-0.784837,8.13188,-2.25136,51713.5,7.35695,-3.43867,2.45671,51713.5
-4.18088,7.66575,2.0538,51796.2,7.29542,-4.43476,-4.74718,51796.2
0.036009,8.86033,0.650384,51842.2,6.22568,-5.25301,0.297107,51842.2
-4.2792,7.43804,-3.54727,52903.7,7.92666,-2.66172,-2.55298,52903.7
3.52432,-7.36495,-3.9082,53209.3,-0.968622,8.17378,0.988312,53209.3
0.364873,8.71238,-1.40458,54401.9,3.61515,-8.23023,1.46269,54401.9
-4.08047,7.83693,0.83704,55901.3,4.11468,-7.50514,-6.29382,55901.3
-4.60112,7.08915,2.04493,56495.8,7.85668,-3.72248,-3.76714,56495.8
-8.92957,-1.02752,0.329813,56795.8,7.28706,3.77206,-0.685247,56795.8
1.33977,8.26671,-4.76184,56944.3,0.529308,-8.45213,5.44397,56944.3
-4.47004,7.92338,-0.169664,57931.5,6.73939,-4.90219,-0.881664,57931.5
8.07647,2.45058,2.49635,59465.4,-8.86064,-1.09977,-5.22801,59465.4
8.18052,1.39374,-1.21943,60036.3,-8.7482,0.303236,0.570078,60036.3
5.15223,-7.28398,1.37601,60931.6,-0.808284,8.43351,0.330443,60931.6
1.13425,8.19144,0.805159,61294.5,2.66694,-8.49926,-1.65817,61294.5
2.46285,-8.69273,3.90144,61346.4,1.40681,8.13594,-3.95598,61346.4
4.65142,-7.5993,-4.38426,61424.3,-1.4367,8.86968,3.203,61424.3
1.49668,-8.19208,-5.57555,61859.7,2.02866,8.32593,3.80728,61859.7
0.495583,8.14441,3.43383,62642.1,3.49597,-7.33977,-5.02909,62642.1
-4.48904,-7.24676,-4.00045,64260.6,2.56226,8.12221,2.06363,64260.6
5.92941,5.58261,-1.80214,65314.2,-5.50092,-6.25409,1.89569,65314.2
7.01052,-4.21482,-0.960803,66385,-3.81336,7.81145,0.10306,66385
3.54636,7.70648,-4.58021,66545,5.31371,-7.10618,3.66211,66545
7.05339,-4.83193,-0.39872,67878.3,-2.81592,7.78796,2.52262,67878.3
1.22914,8.69011,-2.46949,68063.9,2.35931,-7.80059,2.59468,68063.9
6.94868,-4.86073,-3.34798,68071.9,-3.61939,8.0719,2.99714,68071.9
7.79281,2.41462,-3.27323,68090,-8.53284,0.163954,4.97878,68090
-2.70704,8.02752,-0.894893,69085.8,6.46879,-5.53193,0.659056,69085.8
-6.86474,4.55429,3.53684,69142.8,8.41576,-0.758191,-3.79979,69142.8
3.54563,7.51924,0.837969,69250.2,-6.9017,-4.56954,-6.09653,69250.2
4.55329,7.54483,-0.571194,69930.7,-3.60091,-7.9958,0.210832,69930.7
-7.98646,-2.34993,0.473561,71504.2,7.64707,4.13494,-0.220734,71504.2
7.81993,4.16973,-1.27593,72090.2,-7.93558,-2.67715,1.84541,72090.2
7.82816,3.32898,1.57864,73269.5,-7.98179,-2.36662,-2.32898,73269.5
3.04941,8.13143,-2.48482,74290.8,4.62688,-7.3079,5.42178,74290.8
8.09709,-0.401648,-4.71692,74665.3,-8.7346,-0.82528,6.33508,74665.3
7.95881,-3.70741,-1.76746,76075.9,-6.66668,4.97543,1.35411,76075.9
-6.6045,4.83964,-2.93316,76059.1,7.34188,-3.69442,2.1518,76059.1
8.33777,-0.947999,-3.87586,76978.9,-8.3637,1.21915,5.83209,76978.9
-2.54413,7.89915,4.39976,78121.1,5.33084,-6.60781,-3.52479,78121.1
6.04967,5.77213,-4.26715,78274.4,-4.81609,-6.9757,4.99516,78274.4
7.42486,4.6663,-1.1195,79024.6,-5.60534,-5.86014,1.81602,79024.6
0.586585,8.57134,0.968056,79339.3,2.93127,-8.50936,0.274438,79339.3
1.90202,8.07175,2.79816,81088.1,2.89345,-7.62386,-1.89134,81088.1
4.46279,7.17877,0.850697,81188.2,-0.824014,-8.47987,-0.486868,81188.2
-6.32614,6.36037,-0.489401,81170.7,8.74763,-2.30687,1.15393,81170.7
-5.70273,6.68778,5.52924,82216.4,7.79812,-3.12938,-3.13867,82216.4
5.71141,7.00573,0.991894,83040.8,-2.51059,-8.07811,-0.73775,83040.8
-8.47639,2.97494,1.24194,83329.1,8.68029,0.305915,0.273166,83329.1
8.1304,-3.54669,2.03453,84545.7,0.0292939,8.12279,5.14206,84545.7
3.73825,7.82395,-0.419801,84909.7,0.518972,-8.65018,1.39929,84909.7
8.13287,-1.77908,-0.0387924,85041,-6.21117,5.58917,4.87802,85041
-8.59035,-2.80315,1.97775,85175.3,7.88841,3.38424,-0.213997,85175.3
7.69873,-2.7388,1.22476,85554,-4.17844,7.72144,-0.742968,85554
8.71052,1.20467,-1.15782,85992.1,-5.60199,5.84061,5.0988,85992.1
-7.57273,-3.38511,5.60021,86255.7,7.51816,4.10423,-1.6376,86255.7
6.19567,-5.35085,4.65549,86704.6,-0.260507,8.18295,-3.07815,86704.6
7.2663,-5.10407,-3.75367,86750,-1.92511,8.4076,4.64286,86750
7.7039,2.56229,-0.874179,87068.4,-6.28796,5.20295,0.246001,87068.4
2.40107,7.72852,2.98735,87843.4,3.02554,-7.85096,-3.44802,87843.4
-5.92842,6.00615,-0.736959,88635,8.92422,-0.868211,1.03877,88635
3.49372,7.28615,-0.413869,89376.4,-0.566382,-8.56029,2.17328,89376.4
1.35609,8.10981,-0.390419,90061.1,3.42564,-7.65395,5.00521,90061.1
3.81045,-8.15244,2.03183,90350.7,0.310698,8.87464,-0.263473,90350.7
-5.06445,-6.94494,2.74797,91240.2,4.37659,7.33928,-0.669488,91240.2
7.4103,-3.92219,-5.4529,92397.5,-3.37739,7.559,5.14903,92397.5
-0.339803,-8.58341,3.15903,93895.1,3.91568,7.65587,-0.380975,93895.1
-0.165588,8.77877,2.566,94583.5,2.00575,-8.6578,-2.11139,94583.5
6.60192,4.96205,5.15011,94820.4,-8.13193,-0.946877,-5.60356,94820.4
1.98956,8.28134,-2.18925,96280.7,3.92868,-7.58756,3.79825,96280.7
6.40994,5.35968,3.07023,96996.4,-8.44985,-1.83495,-2.2625,96996.4
-8.52466,-0.871654,6.00332,98063.3,6.89499,4.88333,-3.03251,98063.3
4.03094,-7.28189,5.13734,98665.5,-2.26169,8.44385,-1.69331,98665.5
6.65684,6.01773,-0.77108,99218.5,-7.99869,-2.79078,3.29535,99218.5
7.66155,3.97551,-0.810007,99230.9,-8.27158,-0.591565,5.86648,99230.9
-8.73299,0.515089,-0.190166,99547.1,7.70684,3.57379,1.9635,99547.1
7.54486,-3.24797,3.61997,100689,-5.99139,6.07818,-2.01705,100689
4.33304,7.60126,3.7766,101716,-5.15026,-7.0973,-3.9028,101716
8.24833,3.05051,-2.63721,102013,-8.8164,1.25926,6.33814,102013
7.5299,3.92485,0.706056,104392,-8.12045,0.548099,2.02888,104392
3.76363,7.95759,2.07702,105242,-1.80736,-8.22845,-0.698515,105242
7.5108,3.5177,4.07914,106910,-8.94844,0.446129,-4.64428,106910
2.36142,-7.98881,3.12663,107559,1.74757,8.00814,0.393024,107559
-0.149851,8.10122,-0.437805,108805,5.35701,-6.37695,4.14915,108805
8.24212,0.802394,1.87172,111546,-7.55386,4.34057,1.01509,111546
1.98912,8.71766,-1.16141,112378,-1.75152,-8.09331,5.51232,112378
-8.15521,1.04797,-2.58537,112475,7.87381,2.71843,4.50963,112475
8.87423,-1.15529,1.75946,113016,-6.82152,5.70616,1.27863,113016
-0.504464,8.323,0.844956,113438,2.40612,-8.52591,3.38262,113438
-2.398,8.38671,1.19048,113820,5.19688,-6.7603,1.3689,113820
-1.5529,8.39476,5.87903,114715,3.42396,-8.31935,-5.34841,114715
5.8665,5.75764,1.92685,115123,-7.48033,-3.59985,-0.423101,115123
-3.68853,8.03794,1.80133,115359,1.17058,-8.74016,0.873424,115359
8.54363,0.489268,3.39047,116399,-8.06645,2.88526,-0.324197,116399
-8.52802,1.83419,-0.712277,116832,8.01147,1.9611,3.83007,116832
2.19925,8.77731,1.16626,117489,-3.51492,-8.01827,2.36685,117489
-4.09142,7.28416,4.39704,117521,5.96894,-5.9372,-2.12336,117521
-5.19343,-6.72331,4.05632,118016,3.64196,7.44184,0.0698304,118016
7.37281,3.63631,4.60401,119762,-8.30309,-1.04103,-1.82846,119762
3.49459,7.74951,5.02932,121451,-2.70105,-7.87912,-3.69529,121451
5.64064,-6.17275,-0.879852,121637,-2.75029,7.59455,4.58136,121637
7.315,-4.14943,4.70942,122516,-5.01692,6.72062,-0.529602,122516
7.37692,-3.38792,0.757641,123909,-4.16215,7.08449,3.71531,123909
6.01954,-5.48728,-0.41732,124170,-2.47434,8.52927,4.38465,124170
1.83545,8.23909,3.67041,127469,3.83548,-7.89987,0.385302,127469
3.73667,-7.66539,4.69268,128026,2.74842,7.58744,0.24112,128026
5.37632,6.54609,4.26943,128485,-1.86841,-8.38484,-2.33843,128485
7.77518,3.31385,5.03617,128894,-7.87981,-2.70779,-2.09186,128894
4.52753,6.93839,3.47397,129097,5.02592,-6.472,1.54569,129097
0.747051,8.82566,4.44562,129644,5.21456,-6.8014,-0.377673,129644
-8.43371,-2.00117,-1.16509,130049,6.94681,4.72954,3.72065,130049
5.86966,-5.73655,2.93102,130442,0.623701,8.27579,1.96582,130442
7.79916,3.52517,5.13647,130581,-7.75897,-3.59774,-4.02491,130581
8.69713,0.216552,3.13068,131435,-7.27177,3.88703,-0.228072,131435
-7.26235,-5.49256,-0.0197841,131519,5.72719,6.51727,-0.0104042,131519
8.69561,0.0165513,2.83995,132118,-5.98319,6.08131,0.519659,132118
-4.90769,-6.74021,3.79726,133472,6.31086,6.41346,1.62821,133472
6.68449,5.56309,0.970568,133687,-5.96464,-5.58984,5.49706,133687
-0.0839502,8.78871,5.98201,133906,5.88546,-6.65424,-1.96461,133906
2.59779,8.12663,2.57943,134791,1.83533,-8.03502,1.54268,134791
6.67528,4.82545,4.43199,135121,-3.95901,-7.7986,3.51467,135121
7.67996,2.87755,3.52808,136104,-8.20819,1.18027,0.604886,136104
6.13245,6.39243,1.72173,137633,-5.94515,-5.52812,4.0706,137633
5.22448,6.83658,1.61249,138077,-5.3522,-6.81242,4.66483,138077
4.21819,7.46352,2.49705,140167,-5.25605,-6.62422,2.67803,140167
-4.21455,-7.51976,6.13929,140665,3.56453,8.14647,-0.16974,140665
8.05307,-0.621538,5.59372,142413,-5.77184,5.66555,0.366098,142413
8.23612,-3.26493,3.76874,143713,-4.74041,6.94074,1.81356,143713
8.57354,1.02235,2.60131,144173,-5.63619,6.60662,-1.35142,144173
4.37783,7.56547,2.31048,144335,-6.2661,-5.6417,5.19683,144335
8.20216,-1.10883,0.829692,144627,-6.16802,5.97497,4.68559,144627
4.0388,7.42193,1.22188,144681,-6.23062,-6.09087,5.39704,144681
0.597764,8.51587,5.14744,145203,0.325182,-8.34106,-2.24198,145203
7.87665,4.11754,2.67269,145905,-8.29548,1.25355,3.13994,145905
