X Position 1[cm],Y Position 1[cm],Z Position 1[cm],Timestamp 1[ms],X Position 2[cm],Y Position 2[cm],Z Position 2[cm],Timestamp 2[ms]
-2.80199,7.75288,-3.40244,937.479,8.30027,-2.57049,-3.5405,937.479
-8.11933,0.0891207,2.46972,1904.85,8.45631,0.228025,-6.127,1904.85
-7.67013,3.18438,1.13215,2776.06,8.84142,-1.39922,-5.35126,2776.06
5.74369,5.68643,-4.32079,3469.52,-3.23627,-7.81999,-0.847076,3469.52
4.66705,6.85683,-1.95697,4560.78,-0.849635,-8.27535,-3.56991,4560.78
7.26379,4.35501,-3.24858,6147.25,-5.45533,-6.21407,-2.39655,6147.25
1.52049,8.25775,-1.33105,6460.7,0.810588,-8.28312,-2.64209,6460.7
8.35337,2.15132,-4.94942,7807.92,-8.37179,-2.97792,0.71034,7807.92
3.2423,7.44459,-1.5775,8820.88,0.588087,-8.13847,-3.39736,8820.88
8.24669,1.92451,-4.37374,10120.5,-8.66247,-2.12167,0.258877,10120.5
6.20991,6.29666,-2.88927,10623,-3.9042,-8.08387,-2.44164,10623
-6.46126,-5.72575,-3.21951,11166.9,7.4706,4.55996,-2.10372,11166.9
-3.43904,-7.93278,-4.95086,13274.9,5.38307,6.20647,-0.882478,13274.9
8.53419,-2.94558,-0.752355,13586.7,-7.14485,5.35304,-4.98482,13586.7
-6.00533,6.18333,-0.138343,13767.1,7.9659,-4.06866,-4.37024,13767.1
6.69547,-5.3952,-4.62421,13760.6,-4.63183,7.47605,0.808071,13760.6
7.30529,-4.12154,-5.29772,14919.1,-5.33922,6.50606,0.773787,14919.1
5.35888,6.87596,-4.08511,15675.4,-2.08598,-8.56108,-0.420916,15675.4
-5.51631,-6.94819,-4.68273,16029.7,7.52176,4.78026,2.48161,16029.7
-1.74504,8.26252,-6.06061,16846.6,5.37003,-7.0022,1.67494,16846.6
-7.35471,-4.54449,-0.820366,17173.9,7.96722,4.02217,-3.0426,17173.9
0.867264,8.48183,-2.1945,18538.2,3.59326,-7.79419,-2.11209,18538.2
0.133483,8.80418,1.23949,19210.7,6.33084,-5.2425,-5.20338,19210.7
3.85801,7.4187,-0.271216,23343,-1.42057,-8.84706,-3.86814,23343
-0.367555,8.71679,-3.55578,23409.8,3.34828,-7.48286,-0.399177,23409.8
8.27902,1.84462,-3.41087,23763.2,-8.61001,-1.0363,-1.03893,23763.2
7.60714,3.27358,-0.376723,24566.2,-8.18912,-3.63441,-4.31591,24566.2
-2.52825,7.90928,-2.08549,24593.3,5.62272,-6.96449,-2.14571,24593.3
3.529,-7.50771,1.24423,25902.2,-2.42796,8.68995,-4.70428,25902.2
-6.39418,6.38511,-2.97729,26546.9,7.62893,-3.9986,-0.310711,26546.9
4.78719,-6.85239,-4.42205,27969.6,-1.70293,8.18601,0.52664,27969.6
7.06132,-4.33689,4.58651,28392,-4.32683,7.93735,-2.63623,28392
8.66934,1.97252,0.046467,29440.9,-7.4333,4.10577,-2.65713,29440.9
6.2077,-5.44306,-4.84902,30161.9,-4.04705,7.54121,1.18492,30161.9
7.23115,3.67022,-0.17982,30733.2,-7.92451,-2.75931,-4.16417,30733.2
3.60256,7.68636,-1.28635,32977.7,1.11632,-8.44784,-5.23762,32977.7
3.92662,7.4445,-0.971341,37344,-5.67085,-6.86233,-2.30246,37344
-3.50716,7.8177,-2.33393,37662.1,4.56686,-7.27239,-4.87772,37662.1
-8.692,0.540891,0.303982,39085.5,8.44964,1.33217,-2.95179,39085.5
-1.36814,8.26393,-3.92386,39370.4,3.86896,-7.39539,1.22047,39370.4
-2.63985,8.62749,3.34759,40136,4.51768,-7.02034,-6.02086,40136
2.04223,8.87732,-0.417695,43858.9,-0.184763,-8.72598,-2.62861,43858.9
6.50606,5.89593,-1.87914,45100.7,-6.74333,-5.99826,-0.410944,45100.7
-8.11198,2.55599,0.27462,45285.7,8.51481,-0.282093,-2.41141,45285.7
6.55222,5.16188,-1.21098,45602.6,-6.58936,-5.16116,-1.05403,45602.6
7.80775,2.89791,-4.65434,46056.4,-8.19743,-1.72302,4.1162,46056.4
