X Position 1[cm],Y Position 1[cm],Z Position 1[cm],Timestamp 1[ms],X Position 2[cm],Y Position 2[cm],Z Position 2[cm],Timestamp 2[ms]
7.72656,3.80755,-4.64614,1284.18,-8.10606,-3.35046,-0.568589,1284.18
6.62375,5.26205,-4.06536,3406.29,-7.01589,-5.51653,-1.05708,3406.29
3.77244,7.26841,-2.02624,4670.78,-1.86278,-8.20122,-3.6767,4670.78
-6.02528,6.12862,-0.665296,6195.84,7.88047,-2.28626,-5.01344,6195.84
6.47662,5.39017,-3.22156,6257.25,-6.48166,-5.37611,-2.35731,6257.25
7.42051,4.7615,-4.18029,6586.24,-8.26054,-3.44868,-0.538184,6586.24
-5.46648,6.60824,-0.738356,6553.17,8.0532,-2.38959,-4.05206,6553.17
2.76937,8.23078,-3.61018,6683.4,-0.425176,-8.16475,-1.58572,6683.4
-8.45666,0.338602,0.458201,7372.26,8.07902,-0.574993,-1.87254,7372.26
1.33898,8.48326,-0.71623,12263.6,1.07539,-8.81874,-5.58307,12263.6
-6.77388,5.78404,-1.34664,13017.6,8.87339,-2.13503,-2.34544,13017.6
8.03396,1.73443,-3.9498,13268.7,-8.39085,1.54343,-1.0382,13268.7
-0.563845,8.10266,-1.46976,13751.3,3.42082,-8.0793,-5.19585,13751.3
-7.22468,-4.39099,-4.28273,13860.8,6.48009,5.83908,-1.43873,13860.8
-7.49835,-4.3976,-0.974152,13872.4,6.23187,5.73173,-3.36864,13872.4
5.84528,5.70049,-3.38946,13881.5,-6.87696,-4.89447,-0.921059,13881.5
-7.80163,3.49006,-3.55826,14315.3,8.15836,0.500217,-1.86034,14315.3
1.88827,8.42987,-3.39691,15779.6,0.506563,-8.51689,-1.13541,15779.6
3.32773,-7.50229,0.202475,16472,0.130802,8.73639,-4.12613,16472
7.74654,3.00756,-1.94896,18469.1,-8.85186,-0.902628,-2.85131,18469.1
1.98141,8.71726,-0.867544,19301.1,0.0153482,-8.41718,-3.42848,19301.1
7.55389,3.36632,0.565572,19640.7,-8.48822,0.867072,-5.36832,19640.7
-2.26292,8.03468,-6.02546,20350.5,6.17657,-5.42219,1.69677,20350.5
8.40236,-1.35196,-2.94889,21940.3,-8.54209,-1.19521,-6.19216,21940.3
5.87205,5.70878,-1.25882,26009.7,-6.36854,-5.29527,-4.05172,26009.7
7.41253,3.53157,-5.17076,26605.4,-8.84992,-0.697717,3.11623,26605.4
6.47701,-5.96186,-1.12631,28333.3,-3.48846,8.20797,-2.46221,28333.3
-3.80246,7.45084,-3.58537,30142.6,8.21389,-2.21446,-3.99507,30142.6
6.62588,4.77721,-2.37718,30348.9,-8.36158,-0.0763043,-1.51842,30348.9
-8.62225,0.838799,-2.56313,30705.4,6.88372,4.70625,-1.32263,30705.4
-8.3004,-3.5843,-5.24066,31336.1,5.14321,6.89347,0.445537,31336.1
-2.02381,8.90808,-6.33923,31526.5,3.16232,-7.56003,6.23535,31526.5
0.982995,8.64682,0.34565,31673.8,1.68235,-8.21057,-5.12105,31673.8
-3.2087,7.59719,-1.05305,33060.6,5.9558,-6.32344,-2.9473,33060.6
-8.15363,-3.67509,2.45067,33553.3,4.73468,6.79098,-4.28213,33553.3
7.15792,-3.8941,0.849615,33580,-4.70324,6.91625,-3.41248,33580
7.39632,3.99305,-4.58283,33814,-8.40911,1.44413,1.5086,33814
8.86865,-0.359272,-2.78988,34888.3,-7.39998,5.28376,-0.763764,34888.3
-3.11354,8.21483,-1.03783,35585.3,4.5562,-7.7398,-2.51636,35585.3
-8.66275,0.688733,-0.744078,36088.6,7.51254,3.60028,-2.10727,36088.6
-5.94764,5.93362,-5.33465,36179.5,7.48913,-3.59455,3.04312,36179.5
-2.74839,8.19201,-3.46445,36258.9,3.49946,-8.32531,1.73408,36258.9
-4.13518,7.71367,1.08898,36671.4,6.38917,-5.99469,-5.15839,36671.4
8.13443,2.64452,-5.53418,37575.7,-8.1024,2.2705,0.515154,37575.7
-3.55871,-7.57961,-1.36007,37862.1,1.56334,8.25365,-3.70688,37862.1
-1.29694,8.48199,-5.61293,38323.9,1.35021,-8.37772,4.32286,38323.9
-8.40485,0.629949,0.243105,38839.6,8.25378,-0.090677,-3.71113,38839.6
-2.37732,8.4811,-6.13792,38906.6,6.4456,-5.76325,5.01003,38906.6
4.40449,7.4745,-5.351,39411.2,-5.12304,-7.17931,3.27834,39411.2
2.05788,8.11181,-2.97602,39753.4,-2.53264,-7.81661,5.57886,39753.4
3.03396,8.33144,1.77015,39753,-6.63492,-5.25412,-3.681,39753
-0.56214,8.3209,-4.10208,41556.9,3.87858,-7.50549,0.601699,41556.9
5.89885,5.55265,2.89875,42484.4,-5.72756,-5.74718,-6.10567,42484.4
4.56497,-7.48508,-0.632796,43202.1,-1.33954,8.38157,-1.84524,43202.1
7.31273,3.50766,-1.5356,44108.5,-7.84723,-2.76998,-1.26163,44108.5
-5.40348,6.05964,-0.35116,44190.2,7.6206,-3.27086,-2.1281,44190.2
4.66828,7.53876,0.979395,44514.4,-2.95306,-7.88531,-4.97114,44514.4
-4.01379,7.73152,0.131156,44977.3,6.63893,-4.96305,-2.29239,44977.3
8.65663,2.41994,2.09681,45129.3,-6.81585,-4.8137,-4.58821,45129.3
6.78127,5.71192,-1.7942,45220.7,-6.53406,-6.20094,-0.354307,45220.7
6.72545,4.98872,-1.1989,45742.6,-6.41613,-5.33431,-1.04195,45742.6
6.75961,-4.66049,-1.50305,46664.4,-2.21653,7.93141,-0.657501,46664.4
4.3755,7.05862,-4.68533,46915.5,-2.13488,-8.84452,5.06298,46915.5
2.08204,8.06113,-1.01376,49120.3,2.34161,-8.0563,-0.624951,49120.3
-2.42908,-8.05595,-6.17218,49370.6,4.18415,7.44256,1.24927,49370.6
7.76807,3.79595,-1.8918,49552.8,-8.52207,1.04287,0.569803,49552.8
7.20116,-4.66923,-2.17366,50436.1,-3.24069,8.14578,-0.179623,50436.1
7.79039,2.95057,0.915313,50655.4,-8.9403,-1.09574,-4.2193,50655.4
-8.12927,2.19211,-0.40679,51789.8,8.70795,1.31042,-1.47301,51789.8
-0.821422,8.73417,-1.30852,52142.3,3.70448,-7.571,-0.51165,52142.3
-6.37486,5.2126,-2.7128,52643.9,8.6001,-2.4228,1.15384,52643.9
6.10986,5.87565,-4.81863,52984.9,-7.2818,-5.38865,5.17744,52984.9
6.04548,-6.0876,1.78707,53199.8,-3.92938,8.03753,-3.33501,53199.8
3.38615,-7.42226,-3.55494,53489.3,-0.830312,8.16711,0.331434,53489.3
-4.23764,7.03921,0.855156,53610,6.7487,-5.3305,-1.37987,53610
-5.11238,-6.4749,-3.10001,54190.5,5.13448,6.78088,0.981571,54190.5
-8.74101,-2.34332,-5.04525,54506.1,8.23821,3.08482,3.78362,54506.1
-3.02928,8.2323,0.761131,54975.3,4.97045,-6.4932,-2.18602,54975.3
-2.98164,-7.76178,2.08495,55500.2,3.44646,8.23037,-4.16169,55500.2
-5.22469,-7.02144,0.943691,56507,4.62319,7.22913,-2.03592,56507
6.92835,4.68926,3.17173,57010.5,-8.20633,-0.69774,-6.02189,57010.5
-7.41195,4.07967,-0.281929,58415.2,8.39921,-2.39863,-0.495687,58415.2
-8.78669,0.0595665,0.557767,60376.3,8.1805,1.15279,-1.23136,60376.3
7.91018,3.64793,-1.1451,60520.7,-8.30131,-3.39669,0.310094,60520.7
4.84542,-6.96902,1.30485,61291.6,-0.906949,8.41991,0.385611,61291.6
7.96541,3.89006,-0.0687868,61677.8,-7.77588,-4.10077,-1.52341,61677.8
8.18826,2.5024,0.491701,62413.5,-8.73312,-1.56929,-2.15552,62413.5
7.86968,3.64606,-1.95976,62486.4,-7.31392,-3.87538,1.95,62486.4
