X Position 1[cm],Y Position 1[cm],Z Position 1[cm],Timestamp 1[ms],X Position 2[cm],Y Position 2[cm],Z Position 2[cm],Timestamp 2[ms]
-2.69272,7.81987,-3.31437,876.826,8.46666,-1.84016,-3.64314,876.826
1.55074,8.93985,-5.45534,3638.63,3.10662,-8.14632,-0.0319717,3638.63
-4.37835,7.77335,-4.06768,5668.03,7.42562,-3.69035,-1.83272,5668.03
-3.6125,-7.52513,-2.52283,8409.87,5.668,5.85474,-2.63936,8409.87
-8.66295,-2.68594,1.30337,12643.8,8.03104,2.87483,-4.15017,12643.8
4.14819,-7.76654,-5.33827,12734.1,1.99875,8.40695,-0.212471,12734.1
8.13122,-0.250602,-4.89673,13836.7,-7.32268,3.65513,2.52629,13836.7
7.36813,-4.42071,-4.39572,13880.6,-3.01131,7.5462,0.12418,13880.6
7.26362,-5.42298,-1.20274,14710.4,-2.44819,8.46116,-3.74852,14710.4
-6.43917,6.05097,2.52212,16082,8.31815,-3.36455,-5.5186,16082
5.75566,6.4896,-1.36067,16166.8,-0.358955,-8.13907,-3.20619,16166.8
-5.93127,-6.36385,-3.5186,17872.7,7.96596,3.34484,-1.96863,17872.7
8.36804,1.5197,-1.9643,18369.1,-8.57154,-2.47273,-2.89009,18369.1
2.59076,8.46481,-0.683444,19181.1,0.974,-8.41765,-3.30625,19181.1
6.66233,-4.90549,-4.88541,19260.7,1.00337,8.80416,1.401,19260.7
8.07708,2.10327,0.510579,19520.7,-8.48891,-0.288271,-5.53971,19520.7
1.17525,-8.26579,-3.34844,20379.2,3.18562,7.53725,-1.14312,20379.2
4.03349,7.95456,1.34258,20554.2,-0.580028,-8.81504,-2.79466,20554.2
3.14693,-8.27627,-3.63547,20774.1,-0.106598,8.36626,-2.61422,20774.1
9.00481,-0.335426,0.406287,21028.8,-7.93717,2.01612,-5.57575,21028.8
-7.59785,-4.81967,1.2921,23397.4,7.62333,4.55317,-3.9141,23397.4
-7.97376,4.1824,-6.0668,23589.3,8.08445,-0.448353,0.469488,23589.3
5.38391,-6.81362,-1.55162,23935.3,-1.56829,9.00802,-2.71555,23935.3
-3.03302,-7.90033,-3.5267,24049.6,5.2233,6.89457,-1.29988,24049.6
-1.7948,8.21315,-2.08524,24653.3,6.20507,-6.38185,-2.14769,24653.3
8.05987,3.02371,-4.22233,25650.6,-8.42968,-0.126237,1.86523,25650.6
7.60307,3.02351,-1.23652,26017.5,-7.74981,2.47083,-3.43382,26017.5
7.54793,3.39631,-4.829,26425.4,-8.84841,-0.817748,3.52205,26425.4
-6.37989,5.19226,-0.504608,27231.1,8.84571,-0.40187,-3.12948,27231.1
-3.82564,7.23213,-1.52421,28123.7,7.81175,-2.95158,-2.35224,28123.7
2.10354,8.69241,-0.91533,28401.3,-0.25063,-8.47116,-3.11607,28401.3
-0.991435,9.01812,1.07714,28451.9,5.86022,-6.41421,-5.6506,28451.9
8.13784,0.802664,-1.89774,28709.5,-7.30988,4.35995,-1.70497,28709.5
8.06233,3.43821,-0.263674,29500.9,-6.42779,5.4785,-2.65103,29500.9
