X Position 1[cm],Y Position 1[cm],Z Position 1[cm],Timestamp 1[ms],X Position 2[cm],Y Position 2[cm],Z Position 2[cm],Timestamp 2[ms]
-8.31374,3.15035,-3.74789,1087.28,8.53204,1.198,-2.41767,1087.28
8.58713,0.0495947,-4.19213,1743.06,-7.04939,4.88055,-0.190913,1743.06
4.21206,8.03252,-4.43225,2056.71,1.56037,-8.79226,-0.989509,2056.71
-7.89092,-3.41242,1.56422,2495.96,7.72697,3.223,-4.75619,2495.96
2.61001,8.11649,-5.15762,3548.63,4.06076,-7.75856,-0.110302,3548.63
8.38633,2.36638,-4.95979,3993.28,-8.93256,-1.2908,2.30162,3993.28
-0.117514,-8.23792,-2.65374,5433.33,4.45714,7.10133,-3.1101,5433.33
-8.43437,-0.767407,0.554446,7262.26,8.07905,-1.51645,-1.93776,7262.26
8.60772,-0.206841,-5.52834,8245.97,-7.19608,4.125,1.49364,8245.97
5.66266,-5.96216,-1.21353,9080.9,-3.94623,7.84801,-4.52491,9080.9
8.58487,-1.23728,-0.209302,9977.57,-8.16017,3.07945,-5.70386,9977.57
5.66305,6.84346,-2.90916,10573,-4.65572,-7.82719,-2.44539,10573
3.17547,-7.55333,-6.04994,11966.7,-1.86762,8.29712,1.17708,11966.7
1.52544,-8.84206,-0.136084,12727.5,-0.162352,8.25106,-4.53941,12727.5
8.08774,0.27276,-4.09249,13058.7,-8.39088,0.0797713,-1.1722,13058.7
2.55908,-7.67157,-1.98297,13361.2,-0.801323,9.01685,0.0444467,13361.2
-8.40983,2.02175,-3.52589,14135.3,8.12646,-1.06951,-1.74304,14135.3
2.82235,7.58714,-1.02708,15375.1,-0.519684,-8.10483,-3.62276,15375.1
4.2568,7.63924,-4.24007,15655.4,-3.31177,-8.0711,-0.532278,15655.4
-3.1067,-8.25468,-4.6469,16250.9,3.03102,7.82349,-0.0798048,16250.9
0.484568,8.18905,1.69063,17161.2,0.888672,-8.31185,-1.2651,17161.2
1.1735,8.8836,-0.715958,19171.1,-0.607066,-8.41887,-3.36686,19171.1
-0.414769,8.80419,1.13421,19250.7,6.07369,-5.38111,-5.36976,19250.7
5.31758,6.49597,-2.55403,19295.4,-4.71396,-6.77148,0.689422,19295.4
-8.81455,-2.05812,-5.20395,21564.5,8.35129,3.38094,-0.148989,21564.5
7.82104,3.48773,-0.376356,23014,-8.42148,-2.1454,-5.06474,23014
0.131961,8.72008,-3.39387,23479.8,3.80845,-7.29221,-0.275364,23479.8
-7.91353,4.4173,-5.95619,23629.3,8.08244,-0.187658,0.566337,23629.3
7.98435,2.54865,-3.32287,23813.2,-8.60999,-0.280915,-0.992349,23813.2
-1.78995,8.21519,-2.0857,24673.3,6.20892,-6.37797,-2.14814,24673.3
-1.35685,8.42135,-1.45496,26369.8,5.47675,-6.53059,-2.61417,26369.8
7.43949,3.64023,-4.894,26435.4,-8.84988,-0.550987,3.40051,26435.4
7.22293,-5.255,-3.5396,27555.4,-2.70288,8.34209,-0.45413,27555.4
3.06449,8.21476,-0.806379,27786.4,-1.26536,-8.42131,-3.60503,27786.4
1.48752,8.87354,-0.919755,28411.3,-0.898928,-8.47114,-3.14484,28411.3
8.0275,2.62562,-2.73488,28468.3,-8.07229,2.41662,-0.715297,28468.3
8.30746,2.14993,-5.51143,28492.3,-7.54919,3.3188,1.67387,28492.3
-7.31745,5.12143,0.24634,28906.5,8.69132,0.173415,-3.82681,28906.5
-5.69656,6.31743,1.09528,29087.8,8.98151,0.503166,-3.91268,29087.8
6.51328,5.40078,-0.782491,29467,-8.79679,-2.16929,-3.63122,29467
-3.32229,7.84282,0.450031,30201.9,6.74573,-4.9049,-5.47228,30201.9
-6.20341,5.39858,-0.9314,31210.9,8.19178,0.94989,-1.75475,31210.9
3.74084,7.23542,-2.14799,31515.6,-6.25607,-6.46428,-4.03684,31515.6
7.7019,3.4365,-4.49932,33684,-8.40974,0.836417,1.70241,33684
0.655656,-8.40182,-4.12358,34628.9,0.355996,8.60887,0.0986413,34628.9
7.95358,-3.13513,1.7192,34685.7,-5.64466,5.81687,-3.91454,34685.7
8.199,-0.827076,-0.360769,35336.1,-8.2934,3.55456,-2.87646,35336.1
0.445631,-8.82698,-1.63958,35918,-2.39904,7.84588,-2.67476,35918
6.95403,-4.78603,2.30097,37259.5,-5.62341,6.30705,-4.7025,37259.5
6.12646,6.04964,-6.12329,37269.9,-6.36793,-5.16402,0.692838,37269.9
-7.23299,4.65157,-5.50392,37536.2,8.15336,-2.06039,2.48683,37536.2
-3.75574,-8.07729,3.08081,37670.3,2.44922,7.747,-4.39353,37670.3
-7.11525,-4.90881,-2.29176,38336.2,7.38751,3.86267,1.00786,38336.2
-5.18773,6.48258,-5.38382,38727.9,6.80116,-5.52458,3.37874,38727.9
-8.28657,-3.45229,0.558932,39905.5,6.06551,5.66404,-5.14151,39905.5
-3.09598,7.86008,0.463812,40208.6,4.57562,-7.41235,-1.93746,40208.6
4.83793,-7.001,0.116303,40761,-3.2532,7.68125,-2.23468,40761
-3.89683,-8.11078,-5.8013,41192.4,2.87403,7.71564,1.10919,41192.4
5.49112,-5.91241,5.06722,42348.4,-4.10531,7.576,-6.321,42348.4
-7.71247,3.59849,-5.91398,43359.9,8.78205,-0.345184,3.88555,43359.9
-3.28821,7.42426,-5.98056,44279.9,5.40546,-6.19378,5.98801,44279.9
8.07689,3.32099,2.5826,45009.3,-7.5413,-3.25705,-4.273,45009.3
5.52955,6.9287,-1.84107,45100.7,-7.67583,-4.89573,-0.397452,45100.7
2.33349,-8.08131,-2.16028,45224.1,3.36874,7.8931,-0.578738,45224.1
2.61622,7.80318,-4.53811,46815.5,-3.89394,-8.11663,5.22007,46815.5
8.60143,1.05173,-3.08666,47282.3,-7.46216,4.23297,-0.184133,47282.3
4.06134,7.46375,-2.29331,47319.8,-6.42493,-6.24178,0.826688,47319.8
1.94724,8.04753,0.449869,47318.4,-2.34828,-8.37022,-4.5471,47318.4
1.98836,-7.9157,-0.330269,47603.3,-1.32055,8.57147,-0.932259,47603.3
8.11656,-1.29467,-0.271513,47616.3,-6.2115,6.10977,-1.8378,47616.3
-8.41454,0.682004,-5.57403,48212.5,7.81006,4.09062,3.15874,48212.5
5.44332,6.86461,-3.4802,48507.6,-7.11385,-4.24055,3.47316,48507.6
0.678167,8.2637,-1.00157,48960.3,-0.24557,-8.36218,-0.0279261,48960.3
7.59256,2.75219,2.18681,49681.7,-8.59949,2.49779,-5.8156,49681.7
-3.1882,8.16763,-0.368883,50286.1,7.22479,-4.61196,-2.35742,50286.1
6.98743,4.17472,0.935886,50505.4,-8.94039,0.328032,-3.94688,50505.4
-7.79056,-3.28121,-6.30754,52544.2,5.92652,6.25616,2.28043,52544.2
5.29277,6.51829,-4.20635,52824.9,-7.71591,-4.41491,5.50628,52824.9
4.17593,-7.09506,-3.89968,53319.3,-0.239248,8.16575,0.908405,53319.3
7.58971,4.10247,2.84968,54306.1,-8.88534,-1.38542,-5.3952,54306.1
8.0079,1.84052,-3.47483,54251.8,-7.65673,4.18544,3.32299,54251.8
3.06327,7.87765,-3.06348,54669.5,2.07257,-8.64015,4.08065,54669.5
-6.30569,6.21566,0.350268,54790.8,8.76416,-0.524771,-1.20471,54790.8
1.95403,8.70013,0.754609,56195.6,0.463126,-8.86157,-3.60769,56195.6
-8.87568,-0.520055,0.400387,56725.8,7.19868,4.28895,-0.679684,56725.8
-1.75367,8.2565,-5.34874,57412.4,8.14281,-0.813728,5.51952,57412.4
-3.9361,7.51571,-2.38139,57759.8,6.72124,-5.75087,0.0118379,57759.8
-8.51989,2.52972,-4.63749,57750.1,8.02876,2.15482,1.66272,57750.1
-6.30847,5.54575,-0.295887,58035.2,8.63108,-0.575593,-0.498085,58035.2
-7.09751,5.6028,1.66212,58151.2,8.11237,0.689474,1.06514,58151.2
6.62785,-4.96684,4.37065,58684.4,-2.47577,8.42815,-5.1782,58684.4
-3.57643,7.82889,-1.45407,58764.4,7.74851,-3.29081,0.303007,58764.4
5.71103,6.97989,2.06381,58800.1,-5.25134,-6.49492,-4.04583,58800.1
8.26347,1.84023,-4.97316,59168,-8.16292,1.94924,5.23051,59168
2.52982,7.70347,0.817603,59597.8,1.44866,-8.58409,-2.34597,59597.8
1.46562,8.23077,2.98431,60177.2,2.82953,-8.13587,-6.25837,60177.2
5.76977,-6.87131,1.47694,60844.4,-1.30472,8.53294,-1.27636,60844.4
1.47226,8.18974,0.649239,61124.5,2.8972,-8.01983,-1.91794,61124.5
6.09935,-5.29317,2.74975,61166.4,1.72677,8.08018,-3.5279,61166.4
8.19558,-3.15084,-0.583657,61364.7,-4.13184,7.11772,-0.222349,61364.7
-7.88611,3.43536,5.07723,61704.5,8.23934,0.46484,-4.43684,61704.5
5.91011,5.95551,3.37936,62249.3,-8.1026,-3.13664,-1.40397,62249.3
0.781049,8.29374,3.07847,62452.1,3.7706,-7.22598,-5.3631,62452.1
-6.53876,5.44684,-2.59912,63092,8.7715,-1.28465,1.11811,63092
-4.58651,-7.17415,-4.05215,64090.6,2.54984,8.13197,1.98289,64090.6
5.93898,5.57302,-1.83496,65154.2,-5.48648,-6.26816,1.86376,65154.2
5.64244,-6.82373,-2.74343,65601.2,-1.47973,8.10444,1.57569,65601.2
8.1504,-1.52827,0.693442,65901.8,-7.37528,5.19685,-2.08818,65901.8
3.62992,7.48308,0.918852,69150.2,-2.15605,-8.80925,-2.13004,69150.2
-8.24567,-1.28368,-3.39445,69160,7.77852,3.35943,1.94248,69160
8.63095,0.738737,-1.06137,70337.1,-8.37185,-0.0165346,4.8052,70337.1
8.82454,-0.404652,-0.230704,71394.3,-7.65622,3.56497,0.0986738,71394.3
7.50022,4.12063,1.4061,73149.5,-8.26657,-1.55806,-2.49161,73149.5
6.62362,-5.69848,4.3247,73362,-2.22788,8.30611,-3.58647,73362
5.75662,7.01251,2.84514,73804.5,-5.80799,-6.54057,-4.09253,73804.5
4.7555,6.83991,-0.446663,74322,-4.73006,-7.54355,0.817749,74322
-7.47928,-3.46651,-5.26375,74557.8,5.90262,6.56184,5.52944,74557.8
7.9308,-3.34343,-2.98671,74928.9,-3.84325,7.27428,3.12069,74928.9
7.62592,3.81093,-2.30421,75305.6,-8.58835,-0.21904,3.96772,75305.6
8.33759,-0.788526,4.85635,76145.2,-5.56293,6.316,-5.50517,76145.2
-7.40299,3.65313,2.18943,76287.3,8.76229,-0.708046,-4.263,76287.3
8.33692,1.51482,-3.60824,76878.9,-7.56301,3.57868,5.63647,76878.9
-5.76949,-5.78426,2.91329,76970.1,5.73137,6.77906,-1.67481,76970.1
-5.52539,5.96111,5.15705,77968.4,8.5413,-0.281284,-4.19427,77968.4
7.51129,-3.94853,-1.48542,78021.1,-1.16193,8.24668,3.11808,78021.1
7.87586,2.14028,0.260262,78524.6,-7.66079,3.45614,0.196826,78524.6
-0.921431,8.08796,0.0303009,78869.4,5.46677,-6.56866,0.643621,78869.4
2.84562,8.30185,-0.852104,79340.7,-0.579346,-8.60578,2.37488,79340.7
-4.19135,7.23541,1.33803,80557.8,8.19055,-1.9048,-0.929798,80557.8
-4.9916,7.196,2.80134,80656.7,4.65662,7.253,-2.59412,80656.7
7.90145,2.3083,-2.64245,80892.8,-5.05033,6.5309,3.24882,80892.8
-7.75134,-2.78225,-0.892716,81009.7,6.28902,5.7391,-1.04042,81009.7
8.91534,-1.15634,3.44171,81172.5,-5.59692,6.78583,-2.70915,81172.5
-7.72572,2.53823,1.59859,81548.5,7.32626,3.84132,-0.764765,81548.5
2.76473,8.51242,-1.19607,82713.9,-0.488069,-8.65094,3.25984,82713.9
7.55847,-3.83479,2.66833,83407.9,-3.44415,7.34166,-0.751515,83407.9
2.72911,7.70801,-1.84473,83648.5,-3.54367,-7.92178,5.22097,83648.5
6.30219,5.81735,4.39791,84014.1,-8.16348,-2.97216,-6.27493,84014.1
-3.48032,7.60955,0.847901,84858.4,8.14229,0.544892,-2.15029,84858.4
7.85208,2.93613,-3.51682,86144.1,-8.09176,1.4685,4.62628,86144.1
7.86545,3.00003,1.86955,87321.1,-8.48003,1.00443,-1.52091,87321.1
0.866677,8.17914,2.00591,88575.3,-0.225184,-8.66395,-1.60536,88575.3
-8.66987,1.00558,-0.336811,89304.8,7.76207,3.07282,0.523484,89304.8
-0.20577,8.10978,-0.427607,90001.1,1.9529,-8.26394,5.19464,90001.1
2.75235,-8.51086,2.03943,90280.7,-0.819799,8.80273,-0.28383,90280.7
-7.61237,-3.19872,-1.07949,91155,7.13157,5.25308,1.88465,91155
8.3054,-3.513,-0.210418,91720.2,-5.20932,6.66374,1.55316,91720.2
0.050365,8.42406,2.26258,92555.7,3.18278,-7.86796,-1.62182,92555.7
7.14966,4.3129,-6.23099,92938.4,-8.41811,1.90909,4.79852,92938.4
7.94344,2.19284,-1.00789,93361.7,-7.91546,2.22549,2.84817,93361.7
-6.6994,5.4843,3.49169,93441.5,8.95616,-0.940966,-1.61297,93441.5
8.62697,-0.721351,-0.0826581,93933.9,-6.48305,5.20052,1.36743,93933.9
-8.29474,0.835077,-0.505547,94914.1,7.73411,2.55585,1.70918,94914.1
-4.12565,7.45283,0.227752,95492.5,7.49889,-3.02848,1.32311,95492.5
8.0735,-0.284768,0.465429,95748.5,-6.64504,4.93179,1.17911,95748.5
-3.03473,-7.75088,1.00333,95719.5,6.57168,5.77569,-0.4428,95719.5
0.0914994,8.28647,-0.651711,96080.7,5.27056,-6.70231,3.44397,96080.7
-3.11935,7.86859,-2.17897,96134.7,7.39173,-3.9744,3.54196,96134.7
7.16818,4.47806,2.69727,96766.4,-8.48824,-3.07816,-2.89838,96766.4
-4.93369,6.71118,2.61689,97430,8.11023,-1.84221,-0.512232,97430
-4.79376,6.86017,1.81304,98685,8.07466,0.50103,-3.11139,98685
8.08643,1.72608,-0.228508,98988.4,-8.62613,2.35208,3.38866,98988.4
-8.73541,-0.200425,-0.485804,99257.1,7.98542,2.90153,1.70762,99257.1
2.38982,7.96948,0.631589,99289.1,2.75505,-8.37865,1.73667,99289.1
0.728098,8.39512,5.66947,100270,5.0143,-7.13653,-6.18712,100270
-5.61096,5.80783,4.58093,100480,8.52764,-0.750916,-1.78379,100480
5.7449,6.52084,3.41636,101376,-3.51775,-7.82333,-4.07365,101376
4.1064,-7.84414,2.66108,103143,1.77861,8.05917,0.124039,103143
0.676298,-8.30715,3.59865,103736,4.56158,7.78463,-0.379033,103736
8.99367,-0.564097,5.80712,104668,-6.4701,5.8178,-5.7824,104668
4.6914,6.74989,3.61019,105042,-2.24897,-8.0058,-3.66346,105042
1.03371,8.22549,0.142295,105259,4.62818,-7.18755,2.59225,105259
2.19832,8.40014,4.3759,106238,2.66723,-7.63844,-3.56336,106238
-7.61761,3.78233,-4.31235,106211,8.18122,0.590134,4.55169,106211
3.91445,7.28864,-0.86341,106328,0.556009,-8.8977,5.80083,106328
-1.22551,8.13787,-0.0835838,107038,6.23764,-5.64603,2.67998,107038
2.46055,-7.9476,2.97018,107179,1.84672,7.96703,0.25234,107179
5.34125,6.20978,-0.0475114,107702,-7.22683,-3.84328,1.70551,107702
3.34127,7.88568,1.78702,109966,2.63597,-8.35172,3.46383,109966
8.83075,1.28831,0.772825,111638,-8.22154,3.68401,2.20037,111638
3.22573,8.22707,2.00929,111660,-1.95353,-8.71837,0.349837,111660
-3.34424,7.3779,2.18432,111888,8.98125,-0.0584119,0.505327,111888
7.93251,3.04146,0.58926,112004,-8.14423,1.14004,2.84269,112004
-8.08256,1.15537,-2.76755,112085,7.83609,2.80958,4.27636,112085
-4.43378,7.0746,3.10406,112258,7.70741,-3.66729,-0.927408,112258
-8.04485,1.72247,3.98971,114165,7.91162,3.63782,-0.706348,114165
-0.416429,8.23896,5.34109,114285,4.40049,-7.92272,-5.51825,114285
-2.45418,8.61659,1.78313,114909,2.2362,-8.45936,0.844046,114909
2.11928,8.38853,4.38154,115189,-1.08913,-8.82824,-3.43828,115189
6.29043,5.93779,3.53381,115331,-8.19331,-3.10013,-2.16368,115331
-8.07086,1.78477,6.0047,116969,8.11965,-0.866465,0.223043,116969
-5.51863,-6.08027,2.5076,118082,4.7294,6.87426,1.6758,118082
5.56422,5.85354,0.997028,118390,-6.70215,-4.88296,3.42487,118390
-1.0382,8.68385,4.13815,118393,5.31864,-7.1779,-2.21485,118393
-7.14882,5.59193,-4.618,118517,8.14057,-0.412745,6.18069,118517
0.371821,8.14135,1.20702,118637,3.15342,-7.81301,2.45282,118637
7.13154,4.34781,-0.245255,118969,-8.75762,-0.581066,5.46238,118969
6.07459,-5.73385,-0.783822,121077,-2.18638,7.82813,4.59309,121077
6.07517,-5.46464,-1.18371,121421,5.52986,-6.29721,-1.70112,121421
8.37899,2.10425,3.05206,122373,-8.58046,-0.0392683,0.532594,122373
-8.64037,-1.5825,-1.60484,122352,7.56481,3.28762,3.69122,122352
-3.81549,8.08176,2.39058,122611,7.1941,-4.9533,1.45211,122611
-5.83918,6.24156,-0.422007,123648,8.1299,-3.20482,3.77221,123648
-5.91353,-6.37928,-4.21438,124821,4.80063,6.86592,2.61559,124821
8.08591,-0.310634,0.970324,126843,-8.0469,2.34485,6.07764,126843
7.50619,-4.54219,-0.255291,126971,-1.87602,8.56506,3.42561,126971
3.243,7.70102,2.89032,127342,1.32281,-8.4721,4.97543,127342
5.18267,6.73685,4.86484,127935,-2.10448,-8.28715,-1.7878,127935
-6.85284,-5.90343,0.302409,130989,5.43879,6.19577,-0.518715,130989
8.8482,-0.310635,2.52073,131018,-8.90211,1.31997,1.58076,131018
8.69179,-1.5226,2.89204,131578,-7.74869,2.73334,1.43873,131578
-5.01291,6.58326,1.64566,131745,7.20546,-3.76617,2.89262,131745
-6.4456,-5.38668,2.72831,132172,8.00071,3.00341,2.64364,132172
8.15749,2.056,4.30331,132487,-8.27741,-2.82997,-0.719174,132487
8.312,-1.78437,1.00146,132712,-7.62924,3.78246,5.01933,132712
-8.94893,-0.0721888,4.46331,133160,8.8862,1.22855,0.688474,133160
8.01653,2.80878,0.845413,133888,-7.97274,-2.17326,4.52838,133888
6.53026,-6.23574,5.23553,133925,-3.37122,7.42676,-1.23288,133925
-8.3711,2.82719,-4.20705,133942,8.2783,-1.3069,4.1595,133942
-2.351,7.79211,4.4612,135316,6.87944,-5.2923,-0.630237,135316
6.4952,6.03772,1.60579,137173,-6.10196,-6.38089,4.04247,137173
5.97046,6.36525,5.79915,138256,-3.6743,-7.19899,-0.309274,138256
5.19859,6.83857,2.47237,139687,-4.36048,-7.3746,2.65534,139687
6.74942,5.74399,0.945465,140240,-5.7781,-5.83995,5.62592,140240
7.24073,-3.78591,4.31019,140615,-4.31065,7.25666,0.536224,140615
-4.79201,-6.84813,5.18477,141086,5.92055,5.75546,1.21238,141086
4.43405,7.32142,0.77407,141590,-2.13841,-8.23939,5.63258,141590
3.15379,8.20449,6.15528,142201,-6.1742,-6.00079,0.0769745,142201
3.24307,7.90838,1.54012,142267,1.14037,-8.51857,4.105,142267
7.14906,4.34337,-0.867626,142989,6.41692,5.56078,-1.86376,142989
6.41692,5.56078,-1.86376,142989,7.15698,4.32863,-0.84692,142989
8.14258,-0.583734,2.1928,144351,-5.77106,6.05565,5.88752,144351
7.90721,3.92808,6.08637,144534,-5.81766,-6.86928,-5.12014,144534
3.3242,7.80622,5.85211,144673,3.07665,-7.71933,-0.960066,144673
7.04212,5.42861,2.93377,144694,-5.38107,-6.76524,6.02419,144694
0.914387,8.58494,3.4849,145403,4.6885,-6.81232,2.17025,145403
6.72135,4.80242,2.87898,146018,-4.2358,-7.02337,5.15129,146018
4.38806,-7.14221,5.15972,146096,0.366272,8.74807,-0.518381,146096
6.5054,6.04518,4.20559,146343,-2.53131,-7.79186,1.48592,146343
-7.6148,3.88633,1.10528,146803,7.8748,-2.34305,3.71707,146803
-6.70377,-5.48238,-0.739396,146871,7.19138,3.98277,5.13638,146871
5.69386,6.5217,2.13577,147146,0.807507,-8.80691,-1.18273,147146
-6.52369,5.04439,1.6637,147457,7.80633,-2.72425,3.50149,147457
-2.9941,8.13278,3.45493,149030,5.80152,-5.85492,1.76109,149030
4.19767,7.57983,6.3262,149398,0.763302,-8.2592,-2.63518,149398
-2.93417,7.86678,2.57669,149552,7.72586,-2.81422,3.55708,149552
-8.31374,3.15035,-3.74789,1087.28,8.53204,1.198,-2.41767,1087.28
8.58713,0.0495947,-4.19213,1743.06,-7.04939,4.88055,-0.190913,1743.06
4.21206,8.03252,-4.43225,2056.71,1.56037,-8.79226,-0.989509,2056.71
-7.89092,-3.41242,1.56422,2495.96,7.72697,3.223,-4.75619,2495.96
2.61001,8.11649,-5.15762,3548.63,4.06076,-7.75856,-0.110302,3548.63
8.38633,2.36638,-4.95979,3993.28,-8.93256,-1.2908,2.30162,3993.28
-0.117514,-8.23792,-2.65374,5433.33,4.45714,7.10133,-3.1101,5433.33
-8.43437,-0.767407,0.554446,7262.26,8.07905,-1.51645,-1.93776,7262.26
8.60772,-0.206841,-5.52834,8245.97,-7.19608,4.125,1.49364,8245.97
5.66266,-5.96216,-1.21353,9080.9,-3.94623,7.84801,-4.52491,9080.9
8.58487,-1.23728,-0.209302,9977.57,-8.16017,3.07945,-5.70386,9977.57
5.66305,6.84346,-2.90916,10573,-4.65572,-7.82719,-2.44539,10573
3.17547,-7.55333,-6.04994,11966.7,-1.86762,8.29712,1.17708,11966.7
1.52544,-8.84206,-0.136084,12727.5,-0.162352,8.25106,-4.53941,12727.5
8.08774,0.27276,-4.09249,13058.7,-8.39088,0.0797713,-1.1722,13058.7
2.55908,-7.67157,-1.98297,13361.2,-0.801323,9.01685,0.0444467,13361.2
-8.40983,2.02175,-3.52589,14135.3,8.12646,-1.06951,-1.74304,14135.3
2.82235,7.58714,-1.02708,15375.1,-0.519684,-8.10483,-3.62276,15375.1
4.2568,7.63924,-4.24007,15655.4,-3.31177,-8.0711,-0.532278,15655.4
-3.1067,-8.25468,-4.6469,16250.9,3.03102,7.82349,-0.0798048,16250.9
0.484568,8.18905,1.69063,17161.2,0.888672,-8.31185,-1.2651,17161.2
1.1735,8.8836,-0.715958,19171.1,-0.607066,-8.41887,-3.36686,19171.1
-0.414769,8.80419,1.13421,19250.7,6.07369,-5.38111,-5.36976,19250.7
5.31758,6.49597,-2.55403,19295.4,-4.71396,-6.77148,0.689422,19295.4
-8.81455,-2.05812,-5.20395,21564.5,8.35129,3.38094,-0.148989,21564.5
7.82104,3.48773,-0.376356,23014,-8.42148,-2.1454,-5.06474,23014
0.131961,8.72008,-3.39387,23479.8,3.80845,-7.29221,-0.275364,23479.8
-7.91353,4.4173,-5.95619,23629.3,8.08244,-0.187658,0.566337,23629.3
7.98435,2.54865,-3.32287,23813.2,-8.60999,-0.280915,-0.992349,23813.2
-1.78995,8.21519,-2.0857,24673.3,6.20892,-6.37797,-2.14814,24673.3
-1.35685,8.42135,-1.45496,26369.8,5.47675,-6.53059,-2.61417,26369.8
7.43949,3.64023,-4.894,26435.4,-8.84988,-0.550987,3.40051,26435.4
7.22293,-5.255,-3.5396,27555.4,-2.70288,8.34209,-0.45413,27555.4
3.06449,8.21476,-0.806379,27786.4,-1.26536,-8.42131,-3.60503,27786.4
1.48752,8.87354,-0.919755,28411.3,-0.898928,-8.47114,-3.14484,28411.3
8.0275,2.62562,-2.73488,28468.3,-8.07229,2.41662,-0.715297,28468.3
8.30746,2.14993,-5.51143,28492.3,-7.54919,3.3188,1.67387,28492.3
-7.31745,5.12143,0.24634,28906.5,8.69132,0.173415,-3.82681,28906.5
-5.69656,6.31743,1.09528,29087.8,8.98151,0.503166,-3.91268,29087.8
6.51328,5.40078,-0.782491,29467,-8.79679,-2.16929,-3.63122,29467
-3.32229,7.84282,0.450031,30201.9,6.74573,-4.9049,-5.47228,30201.9
-6.20341,5.39858,-0.9314,31210.9,8.19178,0.94989,-1.75475,31210.9
