X Position 1[cm],Y Position 1[cm],Z Position 1[cm],Timestamp 1[ms],X Position 2[cm],Y Position 2[cm],Z Position 2[cm],Timestamp 2[ms]
-7.82319,4.16027,-6.23769,633.543,8.3289,-0.281293,-0.149304,633.543
7.43389,4.51425,-4.51426,1274.18,-8.39604,-2.64289,-0.441389,1274.18
-8.15438,0.352148,-4.07705,2193.33,7.68562,2.99587,-2.19484,2193.33
8.18171,0.867359,-4.82933,2665.48,-8.02425,3.34438,-0.984791,2665.48
8.85779,2.04393,-1.80844,5013.02,-7.72623,2.71779,-4.16411,5013.02
-7.6231,-3.42719,-5.31819,8744.82,6.30592,5.93883,-0.914295,8744.82
-2.99063,-7.77714,-3.93765,10263.1,2.88856,7.64071,-1.88344,10263.1
-7.73721,-3.80931,-3.23985,11286.9,5.94855,6.29471,-2.14379,11286.9
0.94203,8.31587,-3.2242,11639.9,0.807658,-8.24268,-0.427591,11639.9
-5.82635,5.71256,-5.84145,11764.9,8.27195,0.859128,-4.63334,11764.9
5.05431,6.71953,-5.98278,11852.8,-8.22977,0.658624,3.65076,11852.8
-8.16976,-0.973796,-4.46654,12701.5,6.71589,4.90532,-1.06915,12701.5
2.95386,8.15362,-6.17986,12826.7,-3.09596,-8.08477,3.38015,12826.7
-5.64033,6.36199,-0.352109,13088.1,7.7836,-2.73302,-5.00116,13088.1
7.75725,2.40119,-4.00971,13228.7,-8.1333,2.21488,-1.19363,13228.7
4.10303,8.03433,-3.94076,13176.6,-5.37427,-7.08159,0.514563,13176.6
8.34633,-3.14995,-4.84447,13867.1,-5.3162,6.87352,-0.709833,13867.1
-7.61094,3.95062,-3.45667,14275.3,8.15678,0.995798,-1.78132,14275.3
4.85965,6.91567,-3.68484,14938,-7.58981,-3.74496,0.00527113,14938
-8.30198,0.270685,1.77345,17300.3,7.43694,3.84459,-5.82744,17300.3
3.27564,7.37417,-4.60925,17470.6,-5.43296,-6.61842,4.40085,17470.6
1.12096,-8.14043,-3.94171,18369.5,1.16462,8.48268,2.31888,18369.5
0.36905,8.45414,-3.87795,19207.9,5.24761,-6.87199,-1.63612,19207.9
-6.26816,5.38695,-2.23408,19309.5,8.01232,-1.83329,-2.56963,19309.5
6.879,4.44959,-4.41896,19348.7,-8.39753,-0.503337,0.185373,19348.7
4.17592,7.31229,-2.54002,19385.4,-5.65169,-6.44022,-2.17583,19385.4
-3.27023,7.64434,-5.47056,20334.5,5.8397,-6.91443,3.61111,20334.5
6.98932,-4.32308,-4.81112,20403.5,-5.52063,6.5899,1.79156,20403.5
2.14826,8.12276,-1.84129,20654.2,-3.02027,-8.32431,-2.85143,20654.2
-6.71645,4.99736,-1.41305,22067.7,8.0595,-0.918649,-2.88399,22067.7
-7.47128,-3.43396,0.710923,23487.4,6.94443,5.34151,-4.20264,23487.4
-8.0161,4.07154,-5.45297,23669.3,8.08435,-0.566919,1.10563,23669.3
7.85911,2.76533,-3.48545,23863.2,-8.61009,-0.0483006,-1.17611,23863.2
-6.70913,5.65795,-0.173807,25817.7,8.1165,-3.109,-4.15828,25817.7
6.47974,-5.61659,-2.741,26467.1,-4.44763,7.77516,-2.1876,26467.1
6.99513,-4.36823,4.84883,28542,-4.46538,7.87931,-2.64353,28542
-7.06861,5.06615,-4.96148,29488.6,8.17264,-2.27655,1.35312,29488.6
8.60215,2.1347,0.0930343,29620.9,-7.41727,4.13834,-2.64913,29620.9
7.56465,2.8132,-2.37525,30328.9,-8.32633,-2.17187,-1.41753,30328.9
6.19655,-5.45419,-4.90053,30351.9,-4.0622,7.53292,1.13733,30351.9
7.31064,-4.27111,-3.60905,30652.3,-5.77873,6.39217,0.930309,30652.3
-1.37665,8.53963,-1.23815,30646.5,6.58265,-5.71208,-3.66622,30646.5
8.22784,-0.614291,-1.76182,31370.9,-7.2518,4.40026,-0.70981,31370.9
2.4109,8.33764,0.927758,31673.8,2.60884,-8.61143,-4.52338,31673.8
-6.44516,-6.05088,-4.84121,31678.8,6.6439,6.05523,0.0760739,31678.8
4.38863,-7.4946,-0.652845,32877.3,0.770952,8.84865,0.393587,32877.3
7.63011,4.33372,-6.1849,32990.4,-5.94798,-6.00373,3.02849,32990.4
5.181,-6.54938,-2.72561,33417.9,-2.15677,8.09159,-0.708509,33417.9
8.16969,-1.928,-1.53661,33573,-7.04284,4.49031,-1.55598,33573
8.25004,2.11938,-4.30034,33824,-8.40965,-0.567165,2.10677,33824
1.53513,-8.66273,2.62427,33907.6,2.04798,8.61477,-4.87552,33907.6
8.90501,-0.460304,-4.39233,34561.1,-7.57333,3.05484,1.49013,34561.1
-6.64089,5.34672,0.690033,34565.2,8.27133,-2.1972,-3.90046,34565.2
6.87824,5.53717,-4.7284,35742.2,-8.7977,-1.57177,5.08215,35742.2
-7.93092,3.6011,0.559526,35957.6,8.72825,-0.701541,-3.21022,35957.6
8.06415,2.79416,-2.00814,36098.6,-8.66262,-0.219628,-0.59882,36098.6
3.97878,7.42765,-1.00329,37394,-1.86826,-8.13973,-1.85259,37394
0.322459,8.48128,-5.42908,38343.9,2.89952,-7.91687,4.23304,38343.9
8.73198,-1.07838,-3.28215,39149.2,-7.21025,5.11208,0.776551,39149.2
-3.47303,7.48548,-3.49551,39441.4,6.51995,-5.02834,-4.11201,39441.4
-0.511933,8.15943,1.29061,39573.4,4.33545,-7.4109,-5.05215,39573.4
-6.26535,-5.76526,-4.07025,41151.6,5.89926,5.87083,0.246496,41151.6
-5.42511,-7.17237,-2.13361,41458.7,5.93746,5.95054,1.17068,41458.7
-5.6817,5.82054,1.13027,41562.1,8.62349,-0.834351,-3.92052,41562.1
6.61464,-4.78901,4.66058,42428.4,-2.62033,8.19114,-6.29884,42428.4
4.14961,7.20915,-0.374272,42465.5,-3.22608,-7.442,-3.8117,42465.5
1.51483,8.42338,-4.39949,42900.3,2.6501,-7.85999,5.79439,42900.3
2.34135,8.75353,-0.598119,43898.9,0.131462,-8.72657,-2.79424,43898.9
4.20124,7.72746,0.527319,44434.4,-0.125131,-8.75655,-3.4902,44434.4
-8.25223,-1.70038,-1.75415,44855.5,6.42007,6.34213,0.547639,44855.5
8.37572,0.812983,-3.27581,44896.2,-6.96657,4.35327,1.16288,44896.2
8.26178,3.66204,1.9627,45069.3,-8.59125,2.19197,1.46813,45069.3
6.11944,6.45161,-1.69056,45150.7,-7.23083,-5.46522,-0.26517,45150.7
2.73013,-8.48305,-5.94182,45374.3,-0.510299,8.8409,4.56907,45374.3
6.48515,-5.03545,6.31603,46544.1,-1.04246,8.26436,-6.07047,46544.1
-1.74188,8.13233,-0.731996,46584.4,7.01438,-4.154,-1.5544,46584.4
3.74645,7.45455,-4.19345,46825.5,-2.77819,-8.57387,5.64133,46825.5
7.66331,2.62796,-1.97504,47254.8,-8.06745,2.55398,1.39029,47254.8
-7.02559,4.53742,-0.050363,47302.3,8.86727,1.41944,-2.78959,47302.3
5.73631,5.84453,-1.8969,48344.6,-7.66433,-4.82678,1.42446,48344.6
-3.33892,7.88681,0.303183,48351,7.99086,-3.01321,-2.52627,48351
7.34696,4.1772,0.00519023,49607.4,-8.33449,0.153741,-3.5834,49607.4
7.27678,3.81177,-1.88896,50419.1,-8.50661,0.591149,0.697916,50419.1
-0.725738,8.68241,-1.25859,51032.5,7.56491,-2.82071,2.587,51032.5
7.37191,3.30401,1.17636,51653.6,-6.53089,6.19357,-2.15416,51653.6
-4.76073,7.70007,1.39708,51760.3,8.68464,-2.30655,-3.04454,51760.3
6.28474,-6.07226,-6.11807,52689.8,-0.105268,8.71563,2.42064,52689.8
6.82676,5.46187,1.21122,52788.7,-7.49647,-3.52669,-3.36358,52788.7
8.72989,-1.25237,-3.1939,53125.8,-4.51198,7.39012,1.80277,53125.8
-7.0168,4.44911,2.07828,53675.6,8.50431,2.3857,-3.44276,53675.6
-2.08766,-8.1734,-2.49893,54956.8,4.19949,7.12508,-0.229558,54956.8
2.47082,8.03762,-2.43024,55060.2,2.51393,-8.75136,2.30935,55060.2
6.20793,-5.62886,-2.09982,55105.5,-0.276396,8.6864,-0.111055,55105.5
7.67035,-2.53108,-3.64857,55656.2,-2.183,7.97213,2.08571,55656.2
1.0294,-8.2033,1.50178,56696.6,3.43988,8.20474,-1.69095,56696.6
8.7027,1.1875,-3.67343,56924,-5.27886,7.08342,-1.24844,56924
3.83237,7.23394,-2.26127,57437,-3.72252,7.4245,5.67864,57437
