X Position 1[cm],Y Position 1[cm],Z Position 1[cm],Timestamp 1[ms],X Position 2[cm],Y Position 2[cm],Z Position 2[cm],Timestamp 2[ms]
-2.31423,7.77389,-5.85085,1375.02,4.29751,-7.65191,2.12917,1375.02
-8.07199,1.23189,-4.43349,2480.24,8.0036,2.33287,-0.986077,2480.24
8.61268,-0.192341,-0.281523,2652.5,-8.64272,0.810585,-5.82849,2652.5
-7.47987,3.52319,0.460805,3304.67,8.52681,1.1088,-6.10453,3304.67
8.24229,0.908341,0.103245,4534.76,-7.43408,3.75073,-5.4464,4534.76
-7.74577,2.68204,-4.00362,4983.02,8.87204,2.00934,-1.64101,4983.02
7.81349,-2.93758,-3.6821,5086.66,-5.48284,6.33281,-1.96635,5086.66
7.78668,-2.28884,-2.80722,5093.19,-5.665,6.04724,-2.71763,5093.19
5.5406,6.32618,-3.23428,6207.25,-7.27187,-4.31957,-2.3801,6207.25
-1.20893,8.8444,-4.78184,6289.27,3.08078,-8.15665,1.66653,6289.27
8.24758,0.773928,-3.17684,9003.03,-7.53634,4.61229,-2.00464,9003.03
4.64108,7.42886,-0.979596,9046.91,-6.84711,-5.12416,-6.31452,9046.91
-4.71009,6.77876,-5.45906,9129.18,8.20919,-2.93164,1.60744,9129.18
-5.64544,7.00453,-0.734445,9587.93,7.81351,-2.91011,-5.65494,9587.93
-7.80805,-3.63834,-3.21818,11246.9,5.8201,6.42314,-2.12673,11246.9
0.585148,8.3142,-3.23496,11589.9,0.447248,-8.23993,-0.436748,11589.9
7.22735,5.09428,-1.27464,11725.7,-8.1439,-0.748858,-4.71204,11725.7
2.40768,8.55761,-6.06964,11987.3,-2.49761,-8.47453,3.74677,11987.3
-8.16814,-0.934077,-4.424,12621.5,7.59074,4.40726,-1.05073,12621.5
8.32813,-3.19387,-4.85198,13827.1,-5.34345,6.83852,-0.712084,13827.1
8.97113,0.850859,-1.70149,14245.3,-7.60825,3.95791,-3.47376,14245.3
5.17142,-7.33692,-0.62537,15034.2,-1.8841,8.00507,-3.36845,15034.2
1.13718,8.75894,-3.36111,15689.6,-0.298362,-8.51693,-1.05315,15689.6
3.26747,8.06049,-1.46654,16166.8,-3.10589,-7.53393,-3.29704,16166.8
-8.29593,0.293854,1.95002,17240.3,7.42832,3.86546,-5.64809,17240.3
-4.23413,7.62614,-3.64715,18992.8,6.78942,-5.00934,0.46593,18992.8
-5.6235,6.53938,0.861646,18957,8.11994,-2.78171,-5.61692,18957
0.725882,8.88368,-0.997306,19191.1,-1.4713,-8.41711,-3.51735,19191.1
