X Position 1[cm],Y Position 1[cm],Z Position 1[cm],Timestamp 1[ms],X Position 2[cm],Y Position 2[cm],Z Position 2[cm],Timestamp 2[ms]
-2.93605,7.71785,-3.30918,886.826,8.09285,-1.87751,-3.69762,886.826
-4.13124,-7.27842,-3.07489,1208.68,4.83104,7.76831,-2.85789,1208.68
-8.56684,0.0178932,-4.01011,2213.33,7.79567,2.73194,-2.07441,2213.33
-4.99865,-6.5317,-1.39569,2989.54,4.31717,6.96458,-4.19104,2989.54
5.83946,6.04527,-4.14273,3416.29,-7.65493,-4.60749,-1.16262,3416.29
-6.82482,4.58797,-3.28306,3684.58,7.97479,-1.94426,-1.69211,3684.58
5.88059,5.80349,-1.88821,5251.61,-7.50037,-2.98126,-4.15104,5251.61
5.51583,6.35094,-3.23827,6217.25,-7.29234,-4.28709,-2.38949,6217.25
6.54101,5.69496,-4.25337,6546.24,-8.74234,-2.3088,-0.705645,6546.24
1.51552,8.66593,-3.57075,6633.4,-1.75597,-8.08616,-1.50509,6633.4
-8.72585,1.20195,0.392139,7312.26,8.07669,-0.0538221,-1.73454,7312.26
-7.80515,-2.98768,-5.20373,8714.82,5.96948,6.27511,-0.847102,8714.82
-7.73364,-3.81779,-3.28793,11266.9,5.95499,6.28835,-2.19163,11266.9
1.53329,8.31657,-3.15747,11619.9,1.40237,-8.19749,-0.362112,11619.9
3.49652,7.59458,-5.57942,12766.7,-2.40405,-8.26302,3.71962,12766.7
-5.86599,6.69204,-1.38018,12907.6,8.91234,-0.787644,-2.32413,12907.6
7.78627,-3.08701,-6.07921,12919,-3.06247,7.65724,0.671361,12919
-5.00827,7.14058,-0.202883,12998.1,8.18189,-1.78497,-4.76527,12998.1
7.57384,2.84423,-3.77351,13138.7,-7.948,2.6621,-1.02277,13138.7
4.80364,7.74419,-3.72183,13086.6,-4.6944,-7.40413,0.720938,13086.6
-4.58492,-7.18644,-5.47214,13264.9,4.31568,7.07945,-1.36134,13264.9
6.13274,5.72301,-4.19948,13341.7,-8.02801,-2.36964,2.96112,13341.7
8.76736,-2.14016,-4.6217,13767.1,-4.7294,7.69294,-0.302366,13767.1
6.96919,4.47039,-5.82123,14494.4,-8.37295,0.380232,4.24884,14494.4
0.921247,9.00184,-2.7604,14851,-0.398261,-8.29747,3.75151,14851
8.17271,-0.75725,1.12792,14994.8,-5.06275,7.06655,-5.9679,14994.8
2.21907,8.60687,-3.30669,15599.6,0.798715,-8.51548,-1.01368,15599.6
-2.74836,7.64942,-3.39434,17155.6,6.96098,-4.49476,-0.98805,17155.6
0.0735123,9.04394,-2.43956,18154.3,1.88865,-8.5069,-2.20008,18154.3
-8.85004,-0.126747,-2.82598,18289.1,7.43806,3.70996,-1.9421,18289.1
7.73827,4.66467,-1.44467,19117.1,-8.15337,-1.13962,-4.11498,19117.1
-3.78976,7.15858,-3.27971,19678.2,7.13713,-3.9561,-1.11872,19678.2
-4.5952,7.00957,-6.15662,20019.9,7.27172,-5.04002,3.17554,20019.9
-7.27647,4.67713,-4.87903,20168.4,8.31881,-0.577351,0.607722,20168.4
-7.46506,3.15655,-4.88133,20968.8,9.00473,0.86741,0.933726,20968.8
-7.97149,3.77634,-5.29255,21154.6,8.5822,-0.304957,0.677455,21154.6
8.87491,-1.49761,-3.17054,21730.3,-8.54054,-0.559007,-5.7774,21730.3
-2.69768,7.84121,-2.08928,24583.3,5.08441,-6.35395,-2.15247,24583.3
-5.83902,-6.1297,0.0758942,24594.3,5.39449,6.1152,-3.68358,24594.3
-1.57934,8.18564,1.50405,25710.7,4.31259,-7.04257,-6.07365,25710.7
1.4715,8.89071,-1.92923,25802.3,-5.93545,-5.67104,-2.78736,25802.3
6.02562,5.55517,-1.20349,25769.7,-6.2145,-5.45015,-3.99819,25769.7
8.5609,0.608047,-5.44991,26043.4,-8.14474,2.25373,-2.23499,26043.4
7.67877,2.90994,-5.20811,26355.4,-8.84719,-1.4173,3.21987,26355.4
-8.20536,0.826968,-0.77294,27951.1,8.36683,1.97231,-2.71921,27951.1
7.2848,-3.78043,4.6832,28342,-3.87627,8.12402,-2.6617,28342
-3.30577,-8.28453,-4.61695,29429.3,3.9473,7.35637,-0.134373,29429.3
7.72779,-2.49584,-3.52551,29848.9,-3.68623,7.49634,-4.05246,29848.9
4.35159,7.84,2.81073,31100.4,-6.48292,-5.04703,-6.05739,31100.4
-6.72957,-5.63812,-5.12196,31408.8,5.89403,6.05533,-0.341943,31408.8
9.03356,-0.192956,1.93071,32743.6,-7.53095,4.03714,-5.81609,32743.6
8.1516,-0.684681,-1.54904,33303,-6.23392,5.37968,-1.56354,33303
8.09144,3.12719,-4.11942,33554,-8.40956,0.46149,2.23016,33554
1.86521,-8.54765,3.05097,33647.6,2.34825,8.58689,-4.43475,33647.6
5.47353,6.13651,-3.79111,34560.2,-5.37291,-6.38387,2.81134,34560.2
-7.19976,4.23434,1.10822,35346.5,8.33962,0.0765349,-3.44494,35346.5
7.43559,3.41122,-5.02142,35532.2,-8.79839,-0.961026,5.42378,35532.2
-1.84582,8.17367,1.95883,35655.2,6.45234,-5.89681,-6.0662,35655.2
-0.548453,8.58363,-3.62648,36078.9,5.43495,-7.21549,1.34149,36078.9
4.64543,7.15157,-1.0355,37194,-1.12539,-8.2274,-1.87866,37194
1.27957,8.48081,-5.53217,38113.9,3.82361,-7.70533,4.00445,38113.9
-8.52819,0.974943,0.568657,38911.5,8.29414,1.77658,-2.68281,38911.5
8.9064,-1.06909,-3.08952,38889.2,-7.15134,5.17004,0.998685,38889.2
-3.0723,-8.29545,-4.02924,40173,5.71351,6.62982,-0.883179,40173
8.06419,-0.930176,-3.31127,41295.3,-5.93474,5.57692,1.4505,41295.3
-9.01627,1.18512,2.87191,42266.8,8.29602,0.624824,-3.06166,42266.8
3.64171,8.21489,-0.531014,43648.9,1.50262,-8.72994,-2.66109,43648.9
2.35368,8.78407,-2.87762,46151.5,2.75664,-8.35868,0.711207,46151.5
8.08979,-0.0172149,-4.8222,46519.1,-7.81232,3.73556,5.03868,46519.1
8.59165,1.56332,-2.02566,46984.8,-8.2208,1.45983,1.60508,46984.8
6.55139,5.00446,0.458736,47327.8,-6.87859,-4.96717,-5.35591,47327.8
-4.86724,6.65931,-3.61615,48123.2,8.39858,-2.45984,1.24214,48123.2
2.10579,8.05205,-1.02487,48710.3,2.40162,-7.85378,-0.673367,48710.3
-3.55404,-7.8771,5.3798,48924.6,4.89338,7.13384,-4.61726,48924.6
8.58057,1.22448,0.771425,48957.9,-8.7239,0.0385848,0.523629,48957.9
-3.37889,8.24893,2.32491,48981.2,7.29116,-5.11106,-5.19471,48981.2
7.19322,3.96431,-1.85559,49168.2,-8.76227,1.50284,0.941157,49168.2
4.94361,6.54131,-3.71638,49312.5,-4.57601,-7.67733,4.62643,49312.5
-0.508633,-8.45064,-0.336692,49900.9,3.35676,8.18945,-1.51651,49900.9
-0.0731849,8.68765,2.12686,50195.6,4.29033,-7.74199,-5.39044,50195.6
-0.551094,8.12895,-2.50251,51573.5,7.23192,-3.74064,2.13938,51573.5
5.95959,5.55169,-1.9805,52369.4,-6.95367,-4.82976,0.580463,52369.4
-4.68621,7.26729,-4.09823,52743.7,7.61175,-3.00736,-2.40174,52743.7
-7.2994,4.19366,-2.59312,53536.1,8.77149,-0.88176,1.07899,53536.1
-8.8556,-2.06662,-5.19108,54056.1,8.09304,3.42736,3.51737,54056.1
0.275819,8.71137,-1.47758,54191.9,1.42057,-8.19999,0.163892,54191.9
2.47457,-8.62834,2.47032,54498.1,-2.50943,7.90697,-2.41334,54498.1
2.97387,7.81086,-3.19166,55040.2,-2.86985,-7.8105,2.24035,55040.2
5.95501,-5.72001,0.454849,55431.2,-4.12329,7.34007,-2.59765,55431.2
-4.12055,-7.02314,2.10014,55519.1,3.88965,7.36202,-2.75151,55519.1
-0.506897,-8.22762,-3.88452,55651.6,1.37925,8.50175,1.46485,55651.6
-3.25319,7.93092,0.0393019,55749.7,5.35546,-6.1597,-1.34324,55749.7
7.24738,5.42423,0.331824,55849.8,-7.38546,-3.51251,-2.17122,55849.8
0.905142,8.59332,0.924653,55995.6,-0.979805,-8.86015,-4.04653,55995.6
-4.60019,-7.20712,-3.34222,56547.6,4.1458,7.83761,1.39631,56547.6
-6.52819,5.99514,0.305947,57247.5,7.6307,-3.06228,-1.45532,57247.5
2.89507,7.69439,0.912406,58719,-2.82931,-7.96537,-2.03528,58719
-7.88593,3.08643,0.0164611,58799.2,8.06529,-0.0723179,-1.12225,58799.2
0.982106,8.4599,1.72951,60652.8,1.28817,-8.65894,-3.91476,60652.8
-0.286543,8.12515,-3.69586,62562.4,-0.273068,-9.01877,4.79074,62562.4
-3.733,7.63311,-1.62694,62963.3,7.37218,-4.14643,0.691804,62963.3
5.90657,5.69654,-2.98769,63028,-5.59874,-6.43808,4.50462,63028
-4.42927,-7.14418,-4.17231,64080.6,2.91676,7.98004,1.77838,64080.6
6.02976,5.48232,-1.65926,65154.2,-5.3982,-6.35624,2.03902,65154.2
0.101897,8.48917,-0.12988,65918.8,5.28618,-6.15529,-0.565434,65918.8
7.02218,-5.39825,-0.162764,67552.6,-2.59164,8.22701,0.28572,67552.6
7.2517,-4.23841,-3.067,67911.9,-2.62346,7.83618,2.85916,67911.9
-8.48545,2.10852,-3.73454,68077.2,8.18343,1.17624,2.19854,68077.2
7.08177,5.31807,-1.98008,68334.5,-6.60503,-5.86373,3.14361,68334.5
5.09795,-6.30621,-4.7132,68711.5,1.77373,7.98482,1.13421,68711.5
4.18336,7.25389,0.807387,69090.2,-1.55871,-8.91509,-2.21779,69090.2
5.14516,7.22121,-0.569234,69760.7,-2.97469,-8.25519,0.209327,69760.7
7.72618,-3.31563,-2.39538,69926.8,-4.23689,7.53925,2.59614,69926.8
1.49294,8.21248,-2.31321,70308.3,2.21217,-8.48026,3.07162,70308.3
-2.76919,-7.60772,1.05391,70436.2,4.85788,7.03214,-0.920324,70436.2
-7.91292,-2.50913,0.473963,71314.2,8.20309,1.95837,-2.19184,71314.2
8.14156,-2.9371,2.94374,73178.7,-7.70258,4.5758,-2.91853,73178.7
2.30183,7.79775,-0.773748,74127.5,-0.923747,-8.13219,0.981543,74127.5
8.09709,0.194261,-4.72688,74445.3,-8.7439,-0.230291,6.33161,74445.3
7.33537,-4.16364,-2.91773,74828.9,-4.814,6.78869,3.38607,74828.9
7.63839,3.14375,-0.542189,75548.4,-7.94157,-2.16886,0.501323,75548.4
-7.80209,-2.28618,-0.111858,75975,8.55846,2.14067,-2.9874,75975
-6.75112,4.9973,0.813438,76467.9,8.31675,-2.38661,-1.1011,76467.9
-8.5489,-0.300003,-3.82448,76558,8.19379,2.19983,2.84764,76558
8.33607,0.110656,-3.95155,76768.9,-8.11542,2.245,5.61102,76768.9
6.77218,-5.21068,-1.48995,77911.1,-2.34071,7.98351,3.76457,77911.1
-5.0601,7.1083,4.74772,78618.2,7.55517,-3.67874,-5.21543,78618.2
6.5985,5.65798,-1.06568,78794.6,-6.57634,-4.98315,1.90295,78794.6
0.315369,8.57447,0.906615,79109.3,-1.75191,-8.21742,-5.75622,79109.3
2.6011,8.11096,4.12181,80415.9,3.76686,-8.0252,-3.22876,80415.9
-5.66506,6.52243,3.12245,80556.7,5.21998,6.77792,-3.0783,80556.7
6.70811,-5.84892,-2.63282,80774.8,-2.65849,8.6524,2.39887,80774.8
1.1098,8.20084,2.49364,80838.1,2.18095,-8.75555,-2.57393,80838.1
-5.78293,6.99482,4.91484,81996.4,7.98964,-2.99677,-3.9072,81996.4
2.19749,7.86548,0.0622815,82435,0.427021,-8.37263,0.591283,82435
3.17199,7.56215,-1.20466,82653.9,0.101406,-8.65095,3.0125,82653.9
0.778117,8.0972,0.202876,82883.3,2.89758,-8.20546,0.372368,82883.3
3.47647,7.39841,-2.02201,83608.5,-2.77711,-8.33427,5.08216,83608.5
8.79011,0.426921,-1.50902,83732.9,-7.52479,3.85329,2.80242,83732.9
-7.29919,-4.51342,4.41309,84628,6.03087,5.75562,-2.58307,84628
-3.83245,7.93834,4.85716,85388.2,6.97489,-4.79474,-5.25789,85388.2
-2.59069,7.84924,-3.80613,86816.9,6.20711,-5.66923,6.25724,86816.9
-3.99674,7.17966,-5.38625,87449.9,5.80129,-6.18498,4.49645,87449.9
-3.8064,7.76928,-4.02594,88421.7,7.96042,-2.45316,5.90275,88421.7
-4.38366,7.59704,-3.78474,88520.7,7.43495,-3.69768,5.4983,88520.7
-6.9476,4.42219,6.0248,88936.9,8.58921,0.415063,-3.90133,88936.9
8.31678,-0.530793,3.773,91103.6,-7.02304,4.50504,-3.77067,91103.6
-7.65565,-2.90754,-1.14409,91175,6.93231,5.45134,1.7889,91175
-1.41338,8.57764,2.43608,91308.4,5.33968,-7.15133,-1.82082,91308.4
-6.05525,5.83608,5.31309,92577,8.16467,-0.142637,-1.07717,92577
-6.02204,6.57068,-3.651,93355.8,8.87968,-0.761795,3.99293,93355.8
7.82592,2.16575,0.109193,93321.2,-7.35737,3.86408,1.78447,93321.2
8.44693,-2.61161,-1.1741,93452.5,-3.57694,7.33859,2.21446,93452.5
1.15374,9.03534,2.94444,93864.3,-2.07615,-8.45733,0.429544,93864.3
8.64538,-0.688271,0.123599,94204.1,-3.01456,7.95609,1.94704,94204.1
1.02383,8.7745,2.51151,94473.5,3.13602,-8.18966,-2.04252,94473.5
-8.49663,-1.9201,2.16182,95368.9,7.01391,4.51514,2.54951,95368.9
-7.40391,3.19197,2.86576,95460.1,7.93416,1.97147,0.155463,95460.1
8.72648,0.835472,0.428995,95647.3,-7.23694,5.50438,2.50339,95647.3
-2.81082,8.3392,-2.13962,96174.7,7.58577,-3.51653,3.55833,96174.7
4.82971,6.79223,1.83099,96668.5,-5.05406,-6.93138,-1.38562,96668.5
7.07305,4.40492,0.522138,98450.6,-7.80142,-3.15166,2.13102,98450.6
-4.57988,6.99348,1.81869,98765,8.07468,0.67016,-2.95275,98765
-8.73281,-0.378055,-0.514763,99357.1,8.0505,2.74444,1.68391,99357.1
0.825553,8.46958,1.57052,100263,6.11464,-6.25917,0.115743,100263
-5.93097,-6.3116,4.27507,100516,7.20308,5.24291,-0.420275,100516
4.54278,-7.48222,6.03051,100629,1.88337,8.1052,-2.42368,100629
5.31436,7.28521,-1.59943,101324,-0.872454,-8.71947,5.35572,101324
6.23397,6.03554,3.50279,101426,-2.94053,-8.18505,-3.92402,101426
8.29638,-1.01714,4.36936,101478,-6.13165,5.40778,-5.07556,101478
-3.44097,7.77928,-0.408444,103856,8.36545,-2.80839,3.37218,103856
6.29054,5.5553,4.78327,104575,-2.9091,-8.11906,-5.35756,104575
8.8066,-1.48581,4.62446,104934,-7.40056,3.9021,-3.75687,104934
6.01447,-6.03385,4.86616,106611,-1.25461,8.362,-3.39728,106611
-2.27507,-8.36453,-2.92272,107027,6.50452,5.10266,3.75747,107027
-0.352519,8.17888,-2.57918,107023,6.07314,-6.51549,4.52734,107023
-8.0591,-0.569434,0.842556,107535,8.09518,-0.54758,-1.24069,107535
6.48948,5.06032,-0.197922,107762,-4.28409,-7.49519,-1.29667,107762
3.02976,-8.12117,-3.0704,109043,3.89686,7.17719,2.24229,109043
8.01282,2.70488,2.42247,109988,-7.3827,-4.76632,-0.783364,109988
3.81864,-7.247,-0.487932,113807,-1.2506,8.97124,3.764,113807
7.36708,-3.38899,-0.700465,114408,-6.63779,5.67728,4.28351,114408
8.21768,-1.79868,0.978793,114743,-8.22593,3.53858,1.36865,114743
3.98908,7.41029,1.53553,114936,-2.9122,-8.08946,2.25093,114936
6.34858,-5.73669,-3.03301,118139,4.68852,7.83562,-2.52231,118139
4.68852,7.83562,-2.52231,118139,6.28387,-5.7579,-2.78264,118139
-8.52109,-2.24614,-1.61443,119155,7.30212,3.90022,4.66531,119155
-0.27932,8.62542,-1.38334,120174,0.793502,-8.65897,6.33138,120174
-7.91397,2.11393,3.90342,120377,6.94921,-5.01031,-4.94095,120377
-6.47586,-5.96751,3.35083,120503,5.22558,6.32256,0.644554,120503
7.93439,1.97576,6.1145,120920,-8.43845,0.768862,-3.06763,120920
8.41558,0.433836,3.66993,122112,-7.89907,2.1747,0.166663,122112
8.81081,-1.17826,1.72464,124128,-7.71697,3.4851,2.30332,124128
8.40825,-0.405503,0.530563,124791,-7.87876,2.67137,3.67524,124791
2.70857,8.41364,1.7186,125063,-3.89252,-7.28924,6.0492,125063
2.99393,8.31802,3.72949,125103,-0.482648,-8.33842,0.143616,125103
-0.177048,-8.76949,-2.58404,125536,3.21358,7.67078,4.46173,125536
-6.36107,-6.10767,1.22168,126247,6.82403,5.64371,2.58023,126247
-0.545934,-8.48348,4.95796,126659,3.3224,8.15385,-1.03547,126659
0.902224,8.35486,3.78308,127199,2.96059,-8.26224,0.406676,127199
3.05519,7.77356,2.79999,127602,1.20245,-8.42036,5.22141,127602
8.46096,3.19015,2.83159,127854,-8.31431,-1.53482,0.591391,127854
-7.77879,-2.94854,-1.73987,128594,8.07763,3.11615,5.48304,128594
-4.92972,6.78537,4.81878,128828,7.80973,-4.50512,-1.311,128828
