X Position 1[cm],Y Position 1[cm],Z Position 1[cm],Timestamp 1[ms],X Position 2[cm],Y Position 2[cm],Z Position 2[cm],Timestamp 2[ms]
-8.3401,-2.36711,0.219727,594.352,5.72308,6.71478,-0.145652,594.352
-2.17756,8.0321,-3.26283,876.826,8.23517,-0.883876,-3.61764,876.826
7.46087,4.44321,-4.44604,1264.18,-7.97142,-2.53389,-0.480011,1264.18
2.44536,8.76425,-4.47616,2096.71,-0.220578,-8.15594,-1.0189,2096.71
-6.26095,5.55915,-2.20588,3132.99,8.39133,-1.54243,-3.40394,3132.99
-5.78592,-6.20485,0.900625,5523.29,5.47087,6.52407,-4.91906,5523.29
-8.45789,0.550869,0.460039,7362.26,8.07903,-0.357476,-1.87384,7362.26
-2.35392,8.73932,-2.40065,8346.66,6.567,-5.42094,-2.79798,8346.66
8.06862,-0.888437,-3.03133,10780.8,-6.03561,6.42273,-2.44221,10780.8
6.41435,5.03342,-2.01261,11656.4,-6.66863,-4.83203,-3.58023,11656.4
8.23984,-1.32868,-2.44675,12301.2,-5.99757,5.95654,-2.26994,12301.2
-8.09424,0.0562768,-0.246412,13205.5,8.26202,2.66268,-3.89607,13205.5
5.72001,6.98329,-3.88689,13186.6,-3.67594,-8.00307,0.527892,13186.6
8.19014,0.3435,-5.21205,13846.7,-7.09302,4.19786,2.1293,13846.7
-6.22072,5.84174,-0.526105,13981.4,8.05397,-0.958904,-3.77931,13981.4
-7.86006,3.3496,-3.68893,14305.3,8.9772,0.198791,-1.88979,14305.3
-6.52555,-5.76471,-3.53676,17912.7,7.70837,4.17931,-1.94632,17912.7
8.44327,-2.58852,-2.55595,19309.5,-6.63816,5.02336,-2.19381,19309.5
6.09361,5.72027,-2.53942,19385.4,-3.35704,-7.50789,-2.18811,19385.4
8.33206,-2.20835,-2.34165,20205.1,8.61952,-2.23684,-3.07014,20205.1
0.883392,-8.26614,-3.33145,20479.2,-0.243951,8.24454,-1.22474,20479.2
-8.36853,2.66931,-1.0459,20557,8.18343,-1.15217,-2.78075,20557
3.78066,8.04817,1.4445,20634.2,-0.854415,-8.81504,-2.78574,20634.2
2.84771,-8.40101,-3.63666,20854.1,-0.449709,8.36623,-2.62652,20854.1
2.71989,-8.3641,-3.17718,21248.1,-0.0988241,8.5931,3.06943,21248.1
-0.577773,-8.22862,-2.4425,22282.6,4.30984,7.76084,-1.5558,22282.6
7.26513,4.27194,-3.07355,22289,-6.24076,-5.96224,-1.22333,22289
-8.41839,3.20781,-6.18356,23659.3,8.08244,-1.53786,0.536971,23659.3
-2.72775,-8.02685,-3.39255,24119.6,5.46456,6.65323,-1.18302,24119.6
8.22491,0.348173,-2.07589,24280.9,-8.88089,0.507108,-1.3095,24280.9
7.85263,2.68095,-0.408868,24676.2,-7.92998,-4.21951,-4.34556,24676.2
5.39666,-6.37461,-2.14429,24703.3,-2.4441,7.94287,-2.07762,24703.3
5.58441,6.07102,-4.00775,26551.9,-5.06476,-6.53286,-0.792479,26551.9
-7.60036,3.92299,2.5798,27152.5,9.03502,-1.20579,-5.4675,27152.5
-2.77086,-8.50163,-4.52166,29629.3,4.49415,7.16335,-0.033558,29629.3
7.49623,-3.35741,-1.70199,29662.8,-5.59695,6.42129,-1.92715,29662.8
7.43947,-3.65736,-6.05478,29786.1,-7.37234,4.42306,2.00054,29786.1
7.41618,-3.34496,-3.39645,30572.3,-5.2239,6.94637,0.996995,30572.3
1.47096,8.58829,1.15359,31034.3,2.48357,-8.38744,-5.47113,31034.3
8.2752,0.154745,-1.78646,31233,-6.65614,5.09145,-0.699591,31233
-6.32881,-6.0295,-5.12085,31588.8,6.66431,6.03695,-0.184927,31588.8
6.02926,6.00719,-0.393701,33031.4,-6.10122,-6.5244,-5.97846,33031.4
8.15163,-0.58725,-1.54136,33503,-6.16535,5.44822,-1.5558,33503
2.27355,-8.38129,2.94477,33857.6,2.62933,8.0515,-4.44624,33857.6
-2.14939,8.83754,-3.32062,34542.7,6.65895,-5.1782,0.664396,34542.7
2.60585,-7.98949,-4.07681,34678.9,2.3121,8.71928,0.0656592,34678.9
7.06373,5.1931,-3.4596,35733.5,-7.44253,-3.34856,2.1424,35733.5
-6.32718,5.10733,4.06695,36344.4,8.23474,0.943425,-5.23815,36344.4
-8.17367,-3.1168,1.4594,36621.9,7.17136,5.242,-2.97221,36621.9
8.13499,3.78659,-3.16728,36984.6,-8.66319,-0.219921,1.95016,36984.6
8.30557,3.1846,-4.58441,37280.4,-7.98985,2.09241,3.54344,37280.4
4.34541,7.27603,-1.08213,37334,-1.5095,-8.30058,-1.93875,37334
-4.25967,7.22908,-0.256708,37832,-5.33374,7.08938,1.86287,37832
1.41239,8.60909,-4.81424,38243.9,3.92749,-7.43257,4.6416,38243.9
0.741192,8.23206,0.879253,39453.4,5.36022,-6.604,-5.1646,39453.4
2.22056,8.2217,-3.40076,39487.3,3.44907,-7.936,2.74201,39487.3
2.50704,8.74598,-0.234363,39766.5,2.4789,-7.73153,-2.58721,39766.5
