X Position 1[cm],Y Position 1[cm],Z Position 1[cm],Timestamp 1[ms],X Position 2[cm],Y Position 2[cm],Z Position 2[cm],Timestamp 2[ms]
-8.06119,2.26503,2.12302,1944.85,8.11776,2.42295,-6.31624,1944.85
-4.74686,-6.79065,-1.15017,2979.54,5.23597,7.15858,-4.19767,2979.54
8.58586,0.722828,-3.39781,3269.28,-6.19799,5.39357,-2.24243,3269.28
3.89809,7.58149,-2.94412,5543.33,-0.805158,-8.23455,-2.607,5543.33
8.56939,1.12821,-6.13048,5644.97,-7.48476,3.91544,2.63345,5644.97
8.88794,1.45032,-4.04762,6780.48,-8.09357,1.16655,-5.67397,6780.48
2.1536,-8.42065,2.00229,7012.48,2.93598,8.01761,-5.70048,7012.48
-2.32621,-8.20029,3.30289,7540.89,5.31306,7.06648,-6.24754,7540.89
-3.90489,-7.40125,-2.5212,8369.87,5.44311,6.07962,-2.64148,8369.87
-2.0456,-8.16864,-3.8692,10223.1,3.8336,7.24923,-1.81499,10223.1
7.87208,3.02408,-4.58097,10606.9,-8.07463,3.26235,-1.90145,10606.9
8.27302,0.0441465,-4.53129,11714.9,-6.26434,5.27451,-6.321,11714.9
5.93496,5.67139,-5.013,11812.8,-8.23037,-0.355141,3.98148,11812.8
0.123831,8.08902,-0.485793,12684.1,2.27578,-8.25973,-5.66157,12684.1
-7.00051,5.5574,-1.35287,12917.6,8.75603,-2.41765,-2.35899,12917.6
8.08776,1.55277,-4.07576,13168.7,-8.39089,1.35978,-1.15547,13168.7
-6.87438,5.71729,-4.51375,13626.7,8.73675,-2.4563,-0.385744,13626.7
6.67506,5.88081,-3.78922,13740.3,-7.7594,-4.03213,-0.574206,13740.3
8.19485,-0.08175,-6.05511,13756.7,-7.25243,3.81326,1.35772,13756.7
-3.11822,7.61422,-0.332804,14109.2,4.51959,-7.48715,-5.2654,14109.2
7.33395,5.12021,-2.06473,14719.2,-7.39849,-3.93801,-3.40942,14719.2
