X Position 1[cm],Y Position 1[cm],Z Position 1[cm],Timestamp 1[ms],X Position 2[cm],Y Position 2[cm],Z Position 2[cm],Timestamp 2[ms]
-8.16168,-0.945695,-1.96292,870.07,6.86839,4.88895,-3.10448,870.07
-8.04942,2.23352,2.18915,1944.85,8.13197,2.38866,-6.24532,1944.85
2.51297,8.73627,-4.42795,2086.71,-0.144737,-8.12069,-0.984144,2086.71
8.52665,0.899137,-5.77661,3314.67,-7.56219,3.32427,0.822087,3314.67
8.27952,-3.3009,-2.78558,5093.19,-6.11475,5.59339,-2.71234,5093.19
6.23465,5.63204,-3.27181,6207.25,-6.72416,-5.13486,-2.40775,6207.25
1.93959,8.57444,-3.69882,6633.4,-1.32868,-8.1654,-1.63574,6633.4
5.09931,6.72391,-2.55005,9809.24,-5.157,-6.43432,-1.60901,9809.24
7.70625,2.55858,-4.66729,10180.5,-8.79955,-1.39931,-0.147257,10180.5
8.04701,-2.32607,-6.12512,11037.1,-7.3094,3.8827,0.677549,11037.1
-0.708728,9.02232,-3.12712,12218,1.32143,-8.07403,-1.87304,12218
-7.80291,-2.54119,-4.27367,12661.5,7.36043,3.44911,-0.810682,12661.5
5.05516,7.05466,0.541214,13131.7,-4.87689,-6.6864,-6.03123,13131.7
8.92823,0.51606,-4.27724,13188.7,-8.38972,0.30738,-1.19968,13188.7
-1.29881,8.5487,0.813828,13173.6,1.94809,-8.46009,-5.97071,13173.6
7.66811,-4.78735,-4.7331,13847.1,-6.54715,5.64251,-0.430475,13847.1
8.38872,-1.08046,2.16313,14836.5,-8.29876,2.2385,-6.16194,14836.5
4.31424,-7.84401,-0.873808,15044.2,-2.96647,8.00345,-3.69547,15044.2
6.21855,-5.59589,-1.29302,17135.1,-5.76638,6.52557,-2.96633,17135.1
0.0579732,8.35585,-1.70529,17412.4,0.424192,-8.91846,1.35923,17412.4
-6.62704,5.67107,-1.96511,17411,7.66378,-4.21582,-2.57,17411
0.906891,8.88358,-0.694794,19241.1,-0.838592,-8.41656,-3.35484,19241.1
-0.326033,-8.26609,-3.39745,20459.2,-1.24948,8.24468,-1.28292,20459.2
8.61059,0.168158,0.697988,21262.9,-8.17833,1.52378,-5.86096,21262.9
-6.26618,-6.08183,0.505749,21602.6,5.91496,5.53557,-3.89476,21602.6
6.65292,5.1592,-3.09555,22289,-7.01539,-5.19681,-1.2238,22289
-7.79985,3.69026,-5.69175,23629.3,8.08317,-0.88408,0.779585,23629.3
8.1648,2.13357,-3.42387,23823.2,-8.61003,-0.732253,-1.06599,23823.2
0.2343,-8.18755,1.90196,23971.4,2.32959,8.47868,-5.21289,23971.4
7.49095,3.55412,-0.387212,24656.2,-8.29592,-3.34869,-4.32468,24656.2
9.00405,1.066,-1.95522,26173.4,-8.17935,2.17568,-2.2351,26173.4
8.15974,3.43892,-0.355332,26825.1,-8.03079,-2.37673,-4.0955,26825.1
7.89603,-3.68805,-3.99677,27062.5,-5.49717,6.77536,-0.0229546,27062.5
-1.47793,9.02175,1.56695,28511.9,5.52275,-6.75174,-5.30608,28511.9
-6.60042,5.53463,-5.1035,29418.6,8.24866,-1.29936,0.570943,29418.6
7.42027,-3.36164,-3.38343,30552.3,-5.23123,6.93903,1.01386,30552.3
1.51176,8.58829,1.17146,31004.3,2.52339,-8.37095,-5.44684,31004.3
8.26954,-0.118969,-1.782,31203,-6.89379,4.92237,-0.655822,31203
-6.16761,-6.20894,-5.08067,31548.8,6.56441,5.5834,-0.261104,31548.8
8.15869,2.75422,-0.0446971,33550.7,-8.90177,1.20053,-0.952239,33550.7
6.3938,5.11342,-0.937385,33681.4,-6.08981,-5.77343,-4.05468,33681.4
2.30167,-8.36693,2.59719,33847.6,2.77989,8.33453,-4.68431,33847.6
-7.4762,3.58989,1.2439,35536.5,8.40995,-0.65369,-3.414,35536.5
4.56059,7.18666,-0.99726,37384,-1.22801,-8.22528,-1.83811,37384
0.674519,8.48099,-5.7669,38303.9,3.24607,-7.92553,3.89966,38303.9
-8.6155,0.51162,0.442954,39111.5,8.26514,1.30694,-2.79139,39111.5
-0.718857,8.26394,-3.91855,39410.4,4.43912,-7.15926,1.1482,39410.4
3.32568,-7.69148,-1.46881,39547.3,1.42795,8.48837,-4.21853,39547.3
1.85375,-7.99021,-2.35549,39816.5,1.87632,8.35445,-0.0258195,39816.5
4.39376,7.51899,-5.09908,40366.3,-1.09492,-8.31041,2.77284,40366.3
-2.07421,8.17033,-2.37113,40771,5.64895,-5.82697,-0.126083,40771
8.0013,-1.75468,-3.72198,41515.3,-6.51999,4.99171,1.24849,41515.3
-5.65941,-6.83704,-1.39004,42050.7,6.60356,5.95804,-1.17003,42050.7
-3.27212,7.50321,4.14783,42128.1,5.84938,-5.70095,-6.30231,42128.1
-0.688578,-8.13461,-4.77537,43199,3.07217,7.47859,0.99648,43199
2.24221,8.79257,-0.38262,43868.9,0.0768576,-8.45331,-2.55044,43868.9
8.09691,-3.10791,-6.13605,44505.1,-3.47451,8.00318,2.24719,44505.1
6.63939,4.99058,-5.11837,45018.2,-4.76031,-7.39256,3.7558,45018.2
6.68011,5.67146,-1.926,45080.7,-6.36931,-6.09103,-0.444922,45080.7
-8.31414,2.07882,0.288706,45275.7,8.35305,-0.773136,-2.40555,45275.7
6.78447,4.92959,-1.215,45602.6,-6.35711,-5.39344,-1.05805,45602.6
2.79111,-8.47096,-1.42269,45757.8,-0.631505,8.45264,-0.908268,45757.8
