X Position 1[cm],Y Position 1[cm],Z Position 1[cm],Timestamp 1[ms],X Position 2[cm],Y Position 2[cm],Z Position 2[cm],Timestamp 2[ms]
8.78773,-1.02571,-3.92711,866.826,-2.88512,7.7388,-3.15779,866.826
8.40287,-0.707965,-3.42016,3082.99,-5.68881,6.13308,-2.26364,3082.99
8.41084,1.80888,-5.74529,3264.67,-7.21375,4.16565,0.663453,3264.67
6.2075,6.19398,-6.01789,4058.15,-7.4576,-4.44722,2.23815,4058.15
6.04474,-6.15056,-2.16497,4973.76,-1.53009,8.6157,-3.5971,4973.76
6.97456,5.2615,-4.03707,6476.24,-8.5069,-2.84636,-0.439854,6476.24
1.36119,-8.57251,2.33314,6932.48,2.20413,8.30171,-5.63681,6932.48
-8.41142,0.93735,0.561862,7262.26,8.07907,0.200124,-1.93407,7262.26
5.27685,6.15245,-1.34581,8298,-7.79654,-2.37269,-0.586188,8298
-7.37012,-4.03795,-5.46441,8624.82,6.77348,5.47152,-0.994878,8624.82
-7.06483,-5.12381,-3.31329,11176.9,7.14214,5.48664,-2.39317,11176.9
5.72733,6.91834,-3.38657,11291,-3.78248,-7.79512,-1.3157,11291
8.67282,1.47285,-3.8398,13148.7,-8.39207,1.2794,-0.808004,13148.7
5.84979,6.85352,-3.8652,13096.6,-3.50759,-8.07236,0.531196,13096.6
1.5786,8.38231,-0.41604,13421.2,4.79535,-6.62881,-1.94613,13421.2
6.93036,5.03261,-3.2693,13742.4,-6.7553,-5.03634,-0.88168,13742.4
6.22531,-6.28333,-0.997577,14944.2,-0.558531,8.48645,-3.63206,14944.2
-0.709603,8.76313,0.882481,16755.4,5.77598,-6.83735,-6.00279,16755.4
-6.55839,-5.73183,-3.58571,17762.7,7.68911,4.22274,-1.99587,17762.7
7.74126,-3.79079,-1.40763,18588.1,-4.14766,7.47095,-3.22571,18588.1
7.55794,-2.85734,-4.82145,18906.3,-4.47897,7.9358,1.28594,18906.3
2.74796,8.39975,-0.842338,19041.1,0.912785,-8.41891,-3.38666,19041.1
-4.88283,7.66705,-4.17154,19725.5,7.68297,-3.57428,-0.970358,19725.5
-8.19878,2.90352,-6.02507,21084.6,8.58239,-0.716896,0.0315272,21084.6
7.60933,4.62392,0.406066,21567.2,-6.02032,-5.86292,-5.91556,21567.2
-3.8938,-7.24595,-1.54023,22715.8,7.18493,3.72422,-3.34613,22715.8
-6.58526,-5.03312,1.08664,23247.4,7.93739,3.89182,-3.87312,23247.4
-8.17554,3.79351,-6.34149,23429.3,8.08248,-0.882347,0.279964,23429.3
-1.32377,8.91246,-2.75626,23755.3,5.28721,-6.11614,-1.64332,23755.3
8.65339,-0.555297,-1.95823,24005.3,-8.21396,0.484531,-2.73655,24005.3
5.78848,-5.65005,-2.15035,24463.3,-1.8093,8.20913,-2.08876,24463.3
3.67141,-8.07049,-2.28806,25801,1.54097,8.2337,-1.64305,25801
6.42949,5.93592,-6.30285,25891.9,-4.04978,-7.66697,5.48066,25891.9
4.87056,6.53297,-5.40925,27384.3,-5.63965,-6.52531,1.33274,27384.3
-3.94199,8.09704,-2.60973,28242,7.24363,-4.2375,3.90488,28242
8.44811,0.325974,-2.6748,28258.3,-8.66635,-0.0640756,-0.405602,28258.3
2.2659,8.06647,-3.81699,28550.6,2.22067,-8.78763,0.417599,28550.6
5.26913,7.27784,-5.45511,29069.6,-4.72643,-6.81901,4.96304,29069.6
8.7792,1.30672,-0.155199,29290.9,-8.52672,-0.837976,-4.88046,29290.9
7.80668,3.00236,-0.777348,29277,-7.76745,-4.69747,-3.6706,29277
7.84059,-4.62839,-6.1872,29486.1,-7.56295,3.75283,2.14552,29486.1
-0.566899,-8.17874,-2.21513,30503.9,2.4666,8.16752,-0.0886058,30503.9
2.57389,-8.34285,-5.0189,30734.3,1.55426,8.81293,1.67675,30734.3
8.26954,-1.22028,-1.79445,30923,-7.40374,4.04067,-0.599968,30923
-5.65366,-6.85661,-4.8554,31278.8,7.44541,5.25375,0.0594474,31278.8
-3.42919,7.7119,-5.91365,31971.9,6.77917,-5.76827,1.49559,31971.9
6.93043,5.10532,0.0525973,32711.4,-3.89034,-7.33862,-2.85744,32711.4
6.92661,4.53278,-0.782428,33361.4,-5.56314,-6.30967,-3.83601,33361.4
2.16942,-8.42455,2.07411,33527.6,2.52454,8.09258,-5.35335,33527.6
5.75175,-6.28004,0.356822,34222.7,-3.41974,8.31147,-3.79128,34222.7
2.04618,7.927,0.39404,34358.9,2.32588,-8.09699,-3.57865,34358.9
8.65218,1.89268,-5.86037,35362.2,-8.42633,-2.70607,5.13258,35362.2
8.5269,1.574,-2.02436,35728.6,-8.66259,-1.52264,-0.575087,35728.6
-7.56747,-4.4989,4.21244,36043,7.66999,2.99352,-5.28079,36043
-2.69436,-7.63996,3.08187,36926.8,4.66741,7.37011,-0.327169,36926.8
-1.32493,-8.48649,-1.35061,37562.1,3.7913,7.37403,-3.91219,37562.1
0.66535,-8.13795,-0.919636,37873.2,3.07107,8.02114,-1.30237,37873.2
-7.89728,-3.4583,1.81828,38668.9,-7.63451,-3.49552,2.10001,38668.9
-6.39009,5.36247,-4.26956,38717,7.63821,-3.03653,0.348959,38717
2.06826,8.85237,0.19086,39556.5,1.8738,-7.98232,-2.27028,39556.5
4.7907,7.72091,-4.65069,40126.3,-0.791454,-8.31394,2.52879,40126.3
