X Position 1[cm],Y Position 1[cm],Z Position 1[cm],Timestamp 1[ms],X Position 2[cm],Y Position 2[cm],Z Position 2[cm],Timestamp 2[ms]
8.56887,2.4855,-6.22154,1348.75,-8.62608,0.675779,2.34569,1348.75
-1.20324,8.96115,-5.80082,3100.11,5.74539,-5.76868,0.410156,3100.11
3.58776,-7.2943,-5.461,3197.06,1.04809,8.41024,-0.943038,3197.06
8.19363,0.554889,-3.3269,3229.28,-6.43524,5.15705,-2.20139,3229.28
8.74318,1.2675,-5.48869,3274.67,-7.40324,3.70586,1.12155,3274.67
6.44171,5.44964,-3.88247,3336.29,-7.20044,-5.33189,-0.877783,3336.29
-1.15708,-8.12773,-5.23339,4104.45,3.82663,7.45883,-1.50037,4104.45
8.55314,0.916404,-6.29321,5583.3,-6.37282,5.30934,-0.737517,5583.3
2.9762,8.14515,-3.55351,6623.4,-0.208152,-8.16535,-1.54323,6623.4
2.83569,8.01559,-4.88191,6791.58,-0.0304709,-8.59022,1.3137,6791.58
-7.32421,-4.14879,-5.34649,8634.82,6.85773,5.38674,-0.86415,8634.82
7.04042,-4.07863,-5.74674,9383.97,-3.63214,7.30117,0.408616,9383.97
-8.11196,3.25535,0.865405,10298.6,8.33026,0.648251,-4.90424,10298.6
8.72376,-1.18246,-5.83094,10957.1,-6.61323,5.01844,0.964358,10957.1
4.9384,6.58068,-3.38978,11291,-4.23139,-7.61528,-1.39133,11291
-1.57606,8.50166,-5.289,12130.1,4.38216,-6.92898,-3.17297,12130.1
1.09727,8.1543,-6.03373,12181.7,2.40424,-8.2645,2.62758,12181.7
-6.97327,5.58919,-1.31465,12837.6,8.11048,-2.04298,-2.26931,12837.6
-4.27531,7.15472,1.37223,12849,7.2887,-4.29213,-5.82051,12849
-5.53118,6.54,-0.462195,12875.1,8.17239,-2.92721,-3.51977,12875.1
7.63239,-3.09718,-4.60692,12918.1,-5.92183,6.08032,0.0822153,12918.1
-3.98233,-7.71292,-5.12563,13204.9,4.96073,6.62885,-0.995054,13204.9
7.62765,2.8805,-6.3246,14454.4,-8.34281,-1.38618,4.14977,14454.4
6.19588,-5.21079,-1.16751,14580.4,-3.20662,8.24155,-3.62782,14580.4
5.37158,7.34544,-4.10328,15677.2,-3.52822,-7.96324,3.6383,15677.2
7.37424,3.30064,-3.38216,16067.4,-7.98944,-3.34516,-0.548376,16067.4
8.17378,1.977,-1.95627,18279.1,-8.7614,-2.01071,-2.88115,18279.1
8.48117,-2.51338,-2.54964,19149.5,-6.57734,5.08417,-2.19678,19149.5
0.867114,8.80417,1.2983,19180.7,6.66787,-4.88204,-4.97997,19180.7
7.981,2.33521,0.525701,19440.7,-8.48822,-0.085137,-5.50734,19440.7
-4.05677,-7.54156,-0.402028,19637.8,6.90294,5.77511,-3.44775,19637.8
1.30915,-8.2658,-3.34942,20319.2,3.31281,7.48458,-1.15144,20319.2
4.15157,7.90582,1.32657,20474.2,-0.444219,-8.81505,-2.79723,20474.2
4.25264,7.99092,-5.57332,21243.2,0.647417,-8.16914,1.69816,21243.2
-5.24602,-7.10193,0.711051,21442.6,6.90414,4.48402,-3.67675,21442.6
7.37561,4.00539,-2.9808,22149,-5.92949,-6.0895,-1.1512,22149
5.10012,6.75739,-0.444909,23273,0.237744,-8.09712,-3.67549,23273
-6.38297,-5.23539,1.14056,23307.4,8.04833,3.65433,-3.79031,23307.4
4.54442,-6.9875,-0.536311,23329.8,0.93706,8.72193,-3.59701,23329.8
-1.0179,8.90998,-2.76163,23815.3,5.52897,-5.98187,-1.66554,23815.3
6.52631,-6.06096,-2.14413,24523.3,-1.31595,8.24999,-2.0864,24523.3
-5.09402,7.05576,2.69476,25522,8.05297,-3.58487,-5.35313,25522
7.00521,4.4664,-1.39365,25699.7,-5.17956,-6.48534,-4.16562,25699.7
8.33583,-0.815168,-3.63301,26343.4,-7.32137,5.22239,1.60732,26343.4
3.13131,8.03086,1.23708,26429.7,5.2853,-6.43289,-1.81246,26429.7
-7.29322,4.66444,2.90987,26922.5,9.0351,-0.369603,-4.989,26922.5
2.07203,8.65962,-0.4651,28815.2,4.62876,-7.71056,-3.481,28815.2
7.74168,3.68438,-3.05319,30051.7,-8.51652,-2.19669,1.83157,30051.7
2.15236,8.3453,0.678478,30794.3,3.13098,-8.1122,-5.74617,30794.3
3.66193,7.43342,0.899691,32837.7,2.41395,-8.12835,-5.96035,32837.7
6.35975,5.47713,-2.00383,33604.4,-7.64155,-4.34289,0.0280674,33604.4
4.42864,7.16718,-2.04541,34485.8,-2.16588,-8.01512,-1.24879,34485.8
