,Xs,Ys,Zs
0,1.4311219268295774,1.6801209135262358,-2.996689672869472
1,1.5477404323968889,1.716296190688548,-2.9723967995781426
2,1.6474845369680848,1.7503794233286696,-2.949281062312015
3,1.7312042552214641,1.782333121824858,-2.927287128454084
4,1.7997496018353278,1.8121197965553735,-2.90635966538735
5,1.8539705914879778,1.839701957898474,-2.886443340494811
6,1.8947172388577136,1.8650421162324187,-2.8674828211594656
7,1.9228395586228362,1.8881027819354668,-2.8494227747643115
8,1.9391875654616464,1.9088464653858759,-2.832207868692347
9,1.9446112740524446,1.927235676961905,-2.8157827703265688
10,1.9399606990735314,1.9432329270418138,-2.800092147049977
11,1.9260858552032083,1.9568007260038605,-2.78508066624557
12,1.903836757119775,1.9679015842263037,-2.770692995296344
13,1.8740634195015322,1.9764980120874025,-2.7568738015852996
14,1.837615857026781,1.9825525199654153,-2.7435677524954336
15,1.7953440843738218,1.986027618238601,-2.7307195154097434
16,1.748098116220956,1.986885817285219,-2.7182737577112293
17,1.696727967246483,1.9850896274835266,-2.706175146782887
18,1.642083652128704,1.9806015592117836,-2.694368350007717
19,1.58501518554592,1.973384122848249,-2.682798034768716
20,1.5263725821764313,1.963399828771181,-2.6714088684488826
21,1.4670058566985384,1.950611187358838,-2.6601455184312144
22,1.4077650237905426,1.9349807089894797,-2.648952652098711
23,1.349500098130744,1.9164709040413643,-2.6377749368343704
24,1.2930610943974439,1.8950442828927514,-2.6265570400211895
25,1.239298027268942,1.8706633559218986,-2.6152436290421672
26,1.1890609114235398,1.843290633507065,-2.603779371280302
27,1.1431997615395375,1.81288862602651,-2.5921089341185914
28,1.1025645922952356,1.7794198438584912,-2.580176984940034
29,1.0680054183689356,1.7428467973812687,-2.5679281911276286
30,1.040372254438937,1.7031319969730998,-2.5553072200643707
31,1.0204981696860007,1.6602424905406794,-2.542259769249972
32,1.008613416198874,1.614306743481641,-2.528768181432127
33,1.0041960724075223,1.5656546321794107,-2.5148605239914597
34,1.0066769403714837,1.5146286923019547,-2.500567738238913
35,1.015486822150298,1.4615714595172424,-2.485920765485434
36,1.030056519803503,1.406825469493241,-2.4709505470419657
37,1.0498168353906379,1.3507332578979172,-2.455688024219453
38,1.0741985709712416,1.2936373603992397,-2.4401641383288397
39,1.1026325286048526,1.2358803126651758,-2.424409830681071
40,1.13454951035101,1.1778046503636936,-2.4084560425870905
41,1.1693803182692526,1.1197529091627605,-2.392333715357844
42,1.2065557544191183,1.0620676247303447,-2.376073790304275
43,1.245506620860147,1.0050913327344129,-2.3597072087373263
44,1.2856637196518774,0.9491665688429336,-2.3432649119679465
45,1.3264578528538478,0.8946358687238738,-2.3267778413070754
46,1.3673198225255971,0.8418417680452023,-2.310276938065661
47,1.4076804307266646,0.7911268024748858,-2.293793143554646
48,1.4469704795165879,0.7428335076808925,-2.2773573990849743
49,1.4846207709549069,0.6973044193311899,-2.261000645967592
50,1.5200621071011602,0.6548820730937458,-2.2447538255134427
51,1.552725290014886,0.615909004636528,-2.2286478790334705
52,1.582041121755624,0.580727749627504,-2.2127137478386207
53,1.607440404382912,0.5496808437346415,-2.196982373239837
54,1.6283539399562899,0.5231108226259085,-2.1814846965480643
55,1.6442125305352953,0.5013602219692725,-2.1662516590742467
56,1.6544469781794675,0.48477157743270094,-2.151314202129328
57,1.6584880849483459,0.47368742468416203,-2.136703267024254
58,1.655811384547475,0.46842483836103477,-2.122447429417325
59,1.6466283554262162,0.4688819970101969,-2.108536344207507
60,1.6317531429038412,0.4746140441914566,-2.0949277939930266
61,1.6120176343904262,0.4851660247547146,-2.0815786230738884
62,1.5882537172960463,0.5000829835498711,-2.068445675750094
63,1.5612932790307779,0.5189099654268271,-2.0554857963216464
64,1.5319682070046967,0.5411920152354828,-2.042655829088548
