,Xs,Ys,Zs
0,1.385102652488251,2.289457732618006,-2.996433422794134
1,1.298179409187904,2.249884217221121,-2.9683899123428388
2,1.2271152687378106,2.2149833162972175,-2.9413941045929226
3,1.1709086665758628,2.184487227622232,-2.915404649736815
4,1.1285580381399543,2.158128148972102,-2.8903801979669486
5,1.0990618188679784,2.1356382781227654,-2.8662793994757547
6,1.0814184441978276,2.1167498128501596,-2.843060904455666
7,1.0746263495673951,2.101194950930222,-2.820683363099111
8,1.0776839704145742,2.0887058901388906,-2.799105425598525
9,1.089589742177257,2.0790148282521,-2.7782857421463336
10,1.1093421002933375,2.071853963045791,-2.7581829629349737
11,1.1359394802007081,2.0669554922958997,-2.738755738156875
12,1.1683803173372622,2.064051613778363,-2.7199627180044685
13,1.205663047140893,2.0628745252691187,-2.7017625526701865
14,1.2467861050494924,2.063156424544104,-2.6841138923464585
15,1.290747926500954,2.0646295093792566,-2.666975387225717
16,1.3365469469331714,2.0670259775505144,-2.6503056875003947
17,1.3831816017840373,2.0700780268338126,-2.634063443362921
18,1.4296503264914433,2.0735178550050906,-2.6182073050057273
19,1.4749515564932847,2.077077659840286,-2.6026959226212476
20,1.5180837272274532,2.0804896391153354,-2.587487946401911
21,1.558045274131842,2.083485990606176,-2.572542026540149
22,1.5938346326443442,2.085798912088746,-2.5578168132283934
23,1.6244502382028525,2.087160601338981,-2.543270956659076
24,1.648890526245261,2.0873032561328215,-2.528863107024629
25,1.666153932209461,2.085959074246202,-2.5145519145174817
26,1.6752410355676153,2.082860799316143,-2.5002960833029477
27,1.6755899003786348,2.0778525565062314,-2.4860653305716
28,1.6676064331428742,2.0710248791321804,-2.471853737511234
29,1.6518262276548044,2.0625013182873175,-2.457658649994823
30,1.628784877708894,2.0524054250649706,-2.443477413895342
31,1.5990179770996127,2.040860750558467,-2.429307375085764
32,1.5630611196214306,2.0279908458611335,-2.415145879439061
33,1.5214498990688168,2.0139192620662985,-2.4009902728282086
34,1.4747199092362406,1.9987695502672893,-2.3868379011261793
35,1.4234067439181721,1.9826652615574332,-2.3726861102059473
36,1.3680459969090817,1.9657299470300578,-2.3585322459404865
37,1.3091732620034369,1.9480871577784904,-2.344373654202769
38,1.2473241329957085,1.9298604448960588,-2.3302076808657697
39,1.1830342036803663,1.9111733594760905,-2.316031671802462
40,1.1168390678518785,1.8921494526119123,-2.3018429728858187
41,1.0492743193047163,1.8729122753968526,-2.2876389299888147
42,0.9808755518333485,1.8535853789242385,-2.273416888984423
43,0.9121783592322444,1.8342923142873975,-2.2591741957456164
44,0.8437183352958739,1.8151566325796573,-2.2449081961453703
45,0.7760310738187063,1.7963018848943446,-2.2306162360566564
46,0.7096521685952122,1.7778516223247884,-2.21629566135245
47,0.64511721341986,1.7599293959643145,-2.2019438179057227
48,0.5829618020871198,1.7426587569062517,-2.1875580515894506
49,0.5237215283914609,1.726163256243927,-2.173135708276605
50,0.46793198612735276,1.7105664450706672,-2.1586741338401607
51,0.4161287690892651,1.6959918744798008,-2.144170674153091
52,0.3688474710716676,1.682563095564655,-2.12962267508837
53,0.3266236858690296,1.6704036594185572,-2.11502748251897
54,0.28999300727582106,1.6596371171348354,-2.1003824423178665
55,0.25949102908651167,1.6503870198068165,-2.085684900358032
56,0.23565334509557007,1.6427769185278274,-2.0709322025124393
