,Xs,Ys,Zs
0,1.9683474560753316,0.9162951337533805,-2.9937123435142134
1,1.919661582346526,0.8947506650608907,-2.973441954304765
2,1.8726572981708343,0.8742698261910172,-2.9533608221657
3,1.827315292392761,0.8548399005250625,-2.9334672118827725
4,1.783616253856809,0.836448171444328,-2.9137593882417367
5,1.741540871407483,0.8190819223301159,-2.8942356160283493
6,1.701069833889286,0.8027284365637283,-2.8748941600283646
7,1.6621838301467224,0.7873749975264669,-2.8557332850275374
8,1.6248635490242955,0.7730088885996336,-2.8367512558116226
9,1.589089679366509,0.7596173931645305,-2.8179463371663753
10,1.5548429100178673,0.7471877946024594,-2.79931679387755
11,1.5221039298228733,0.7357073762947223,-2.7808608907309016
12,1.4908534276260315,0.7251634216226213,-2.7625768925121856
13,1.461072092271845,0.715543213967458,-2.744463064007157
14,1.432740612604818,0.7068340367105347,-2.7265176700015696
15,1.405839677469455,0.6990231732331533,-2.7087389752811797
16,1.3803499757102584,0.6920979069166154,-2.691125244631742
17,1.3562521961717329,0.6860455211422236,-2.6736747428390113
18,1.3335270276983822,0.6808532992912794,-2.656385734688742
19,1.3121551591347094,0.6765085247450846,-2.6392564849666895
20,1.2921172793252191,0.6729984808849413,-2.622285258458609
21,1.273394077114414,0.6703104510921515,-2.6054703199502547
22,1.2559662413467991,0.6684317187480171,-2.5888099342273825
23,1.2398144608668775,0.6673495672338402,-2.5723023660757462
24,1.224919424519153,0.6670512799309225,-2.555945880281101
25,1.2112618211481296,0.6675241402205659,-2.539738741629202
26,1.198822339598311,0.6687554314840728,-2.523679214905805
27,1.1875816687142011,0.6707324371027449,-2.5077655648966646
28,1.1775204973403033,0.6734424404578838,-2.4919960563875345
29,1.1686195143211215,0.676872724930792,-2.476368954164172
30,1.1608594085011597,0.681010573902771,-2.4608825230123283
31,1.1542208687249211,0.6858432707551227,-2.445535027717762
32,1.1486845838369104,0.6913580988691498,-2.4303247330662265
33,1.144231242681631,0.6975423416261534,-2.415249903843477
34,1.140841534103586,0.7043832824074358,-2.400308804835268
35,1.1384961469472803,0.7118682045942989,-2.3854997008273555
36,1.137175770057217,0.7199843915680448,-2.3708208566054934
37,1.1368610922778997,0.7287191267099751,-2.356270536955436
38,1.137532802453832,0.7380596934013918,-2.34184700666294
39,1.139171589429519,0.7479933750235973,-2.3275485305137593
40,1.141758142049463,0.7585074549578931,-2.3133733732936492
41,1.1452731491581685,0.7695892165855812,-2.2993197997883645
42,1.149697299600139,0.7812259432879638,-2.2853860747836596
43,1.1550112822198788,0.7934049184463425,-2.2715704630652906
44,1.1611957858618909,0.8061134254420196,-2.257871229419011
45,1.1682314993706793,0.8193387476562964,-2.2442866386305775
46,1.176099111590748,0.8330681684704755,-2.2308149554857435
47,1.184779311366601,0.8472889712658589,-2.2174544447702647
48,1.1942527875427411,0.8619884394237477,-2.2042033712698945
49,1.2045002289636733,0.8771538563254447,-2.1910599997703906
50,1.2155023244739007,0.8927725053522519,-2.1780225950575067
51,1.227239762917927,0.9088316698854707,-2.165089421916997
52,1.2396932331402564,0.9253186333064032,-2.152258745134617
53,1.2528434239853925,0.9422206789963515,-2.1395288294961223
54,1.2666710242978385,0.9595250903366175,-2.1268979397872663
55,1.2811567229220988,0.9772191507085027,-2.114364340793805
56,1.2962812087026772,0.9952901434933099,-2.1019262973014934
57,1.312025170484077,1.0137253520723402,-2.0895820740960858
58,1.328369297110803,1.0325120598268962,-2.077329935963338
59,1.3452942774273575,1.0516375501382795,-2.065168147689004
60,1.3627808002782456,1.071089106387792,-2.0530949740588396
61,1.3808095545079702,1.0908540119567358,-2.0411086798585996
62,1.3993612289610355,1.110919550226413,-2.0292075298740384
63,1.4184165124819448,1.1312730045781252,-2.017389788890911
64,1.4379560939152027,1.1519016583931747,-2.005653721694973
65,1.4579606621053123,1.172792795052863,-1.9939975930719784
66,1.4784109058967774,1.1939336979384922,-1.9824196678076824
67,1.499287514134102,1.2153116504313644,-1.9709182106878407
68,1.5205711756617901,1.2369139359127814,-1.9594914864982076
69,1.542242579324345,1.2587278377640456,-1.948137760024538
70,1.564282413966271,1.2807406393664584,-1.9368552960525873
71,1.5866713684320706,1.3029396241013216,-1.9256423593681096
72,1.6093901315662489,1.3253120753499374,-1.9144972147568606
