,Xs,Ys,Zs
0,1.4799825863911793,2.2355992994559752,-3.0004001156830147
1,1.5697366179356738,2.1262196251953647,-2.984612842438096
2,1.6427603709166336,2.020269680344582,-2.968792103791404
3,1.6999344603900877,1.9178053905179546,-2.952947379843358
4,1.7421395014120666,1.8188826813298105,-2.937088150694384
5,1.7702561090385989,1.7235574783944765,-2.9212238964449018
6,1.7851648983257156,1.6318857073262791,-2.9053640971953345
7,1.7877464843294444,1.543923293739546,-2.8895182330461036
8,1.7788814821058163,1.4597261632486047,-2.8736957840976327
9,1.7594505067108601,1.3793502414677825,-2.857906230450342
10,1.730334173200606,1.302851454011406,-2.8421590522046567
11,1.6924130966310835,1.230285726493803,-2.8264637294609973
12,1.6465678920583213,1.1617089845293003,-2.8108297423197857
13,1.5936791745383496,1.0971771537322252,-2.7952665708814446
14,1.5346275591271983,1.036746159716905,-2.7797836952463966
15,1.4702936608808967,0.9804719280976673,-2.764390595515064
16,1.4015580948554744,0.9284103844888387,-2.749096751787868
17,1.329301476106961,0.8806174545047472,-2.733911644165233
18,1.2544044196913862,0.8371490637597192,-2.7188447527475796
19,1.1777475406647786,0.7980611378680821,-2.70390555763533
20,1.1002114540831696,0.7634096024441637,-2.689103538928908
21,1.0226767750025874,0.7332503831022905,-2.6744481767287342
22,0.9460241184790615,0.70763940545679,-2.6599489511352314
23,0.8711340995686225,0.6866325951219898,-2.645615342248822
24,0.7988873333272992,0.6702858777122163,-2.631456830169928
25,0.7301644348111215,0.6586551788417974,-2.617482894998972
26,0.6658460190761187,0.6517964241250602,-2.603703016836376
27,0.6068127011783202,0.6497655391763317,-2.590126675782564
28,0.5539450961737563,0.6526184496099394,-2.576763351937955
29,0.5079724344590485,0.6603761979122297,-2.5636209528044978
30,0.46889703325167137,0.6728923260740689,-2.5506998346397665
31,0.43650329130313276,0.6899701617662763,-2.5379980899432466
32,0.41057556636761383,0.7114130232127762,-2.525513810788538
33,0.3908982161992975,0.7370242286374938,-2.513245089249243
34,0.3772555985523651,0.766607096264353,-2.5011900173989594
35,0.3694320711809998,0.7999649443172788,-2.48934668731129
36,0.36721199183938297,0.8369010910201955,-2.4777131910598356
37,0.37037971828169697,0.8772188545970279,-2.4662876207181963
38,0.3787196082621238,0.9207215532717007,-2.4550680683599735
39,0.392016019534846,0.9672125052681386,-2.4440526260587663
40,0.4100533098540453,1.0164950288102654,-2.433239385888178
41,0.4326158369739041,1.0683724421220069,-2.422626439921807
42,0.45948795864860403,1.1226480634272862,-2.4122118802332553
43,0.490454032632328,1.1791252109500294,-2.401993798896124
44,0.5252984166792577,1.23760720291416,-2.3919702879840115
45,0.5638054685435752,1.2978973575436032,-2.3821394395705213
46,0.6057595459794629,1.3597989930622836,-2.3724993457292527
47,0.650945006741103,1.4231154276941258,-2.3630480985338074
48,0.6991462085826771,1.4876499796630533,-2.353783790057784
49,0.7501475092583678,1.5532059671929925,-2.344704512374786
50,0.8037332665223571,1.6195867085078666,-2.3358083575584123
51,0.8596878381288273,1.6865955218316009,-2.3270934176822644
52,0.9177955818319604,1.7540357253881198,-2.318557784819942
53,0.977840855385938,1.8217106374013474,-2.3101995510450477
54,1.0396080165449435,1.8894235760952092,-2.3020168084311807
55,1.1028814230631578,1.9569778596936294,-2.2940076490519434
56,1.167445432694764,2.0241768064205323,-2.2861701649809336
57,1.2330844031939436,2.0908237344998426,-2.278502448291755
58,1.2995826923148788,2.156721962155485,-2.2710025910580063
59,1.3667246578117522,2.2216748076113855,-2.2636686853532897
60,1.4342946574387454,2.2854855890914654,-2.256498823251205
61,1.50207704895004,2.347957624819652,-2.249491096825353
62,1.5698561900998198,2.4088942330198693,-2.2426435981493356
63,1.637416438642266,2.468098731916042,-2.2359544192967524
64,1.7045421523315605,2.5253744397320936,-2.2294216523412036
65,1.771017688921886,2.580524674691951,-2.223043389356291
66,1.836627406167424,2.6333527550195353,-2.216817722415615
67,1.901155661822357,2.6836619989387733,-2.210742743592776
68,1.9643868136408673,2.731255724673591,-2.2048165449613757
69,2.0261052193771376,2.775937250447911,-2.1990372185950147
70,2.0860952367853476,2.817509894485657,-2.193402856567292
71,2.1441412236196813,2.8557769750107544,-2.18791155095181
72,2.2000275376343215,2.89054181024713,-2.1825613938221693
73,2.253538536583449,2.9216077184187057,-2.1773504772519696
74,2.3044585782212472,2.948778017749407,-2.1722768933148133
