,Xs,Ys,Zs
0,2.1428716654403757,1.2694341292353863,-2.9998345451595
1,1.978099609279102,1.4483498617701402,-2.991048139588402
2,1.823578830779744,1.6167848732638759,-2.98244784715844
3,1.679083000786264,1.7749772728134592,-2.974029026300484
4,1.5443857901426252,1.9231651695157563,-2.9657870354454023
5,1.4192608696927884,2.061586672467633,-2.9577172330240646
6,1.3034819102807176,2.190479890765956,-2.949814977467341
7,1.1968225827503736,2.3100829335075894,-2.942075627206097
8,1.0990565579457183,2.4206339097894007,-2.9344945406712037
9,1.0099575067107158,2.522370928708255,-2.9270670762935294
10,0.9292990998893267,2.6155320993610176,-2.9197885925039433
11,0.856855008325514,2.7003555308445555,-2.9126544477333143
12,0.7923989028632399,2.777079332255734,-2.9056600004125115
13,0.7357044543464671,2.84594161269142,-2.8988006089724045
14,0.6865453336191571,2.9071804812484783,-2.8920716318438604
15,0.6446952115252723,2.961034047023775,-2.8854684274577496
16,0.6099277589087755,3.0077404191141763,-2.878986354244941
17,0.5820166466136286,3.047537706616548,-2.8726207706363027
18,0.5607355454837943,3.0806640186277567,-2.866367035062705
19,0.5458581263632342,3.107357464244668,-2.8602205059550165
20,0.5371580600959108,3.1278561525641453,-2.8541765417441045
21,0.534409017525787,3.1423981926830575,-2.8482305008608404
22,0.5373846694968243,3.15122169369827,-2.8423777417360907
23,0.5458586868529854,3.154564764706647,-2.836613622800726
24,0.5596047404382318,3.152665514805057,-2.8309335024856144
25,0.5783965010965266,3.145762053090364,-2.825332739221625
26,0.6020076396718322,3.1340924886594346,-2.819806691439628
27,0.6302118270081101,3.117894930609135,-2.8143507175704907
28,0.6627827339493233,3.0974074880363283,-2.8089601760450815
29,0.6994940313394336,3.0728682700378855,-2.8036304252942728
30,0.7401193900224031,3.0445153857106697,-2.79835682374893
31,0.784432480842195,3.012586944151546,-2.793134729839924
32,0.8322069746427707,2.9773210544573807,-2.7879595019981225
33,0.8832165422680927,2.9389558257250417,-2.7828264986543947
34,0.937234854562124,2.8977293670513924,-2.7777310782396105
35,0.9940355823688253,2.8538797875332995,-2.772668599184638
36,1.0533923965321597,2.80764519626763,-2.7676344199203458
37,1.11507896789609,2.759263702351248,-2.762623898877604
38,1.1788689673045782,2.7089734148810205,-2.7576323944872803
39,1.244536065601586,2.657012442953814,-2.7526552651802447
40,1.3118539336310766,2.603618895666492,-2.7476878693873648
41,1.380596242237011,2.5490308821159227,-2.7427255655395113
42,1.4505366622633526,2.493486511398972,-2.7377637120675526
43,1.5214488645540634,2.4372238926125043,-2.7327976674023566
44,1.5931065199531056,2.3804811348533863,-2.7278227899747933
45,1.6652832993044415,2.3234963472184837,-2.7228344382157315
46,1.7377528734520336,2.2665076388046628,-2.7178279705560398
47,1.8102889132398432,2.20975311870879,-2.712798745426587
48,1.8826650895118324,2.15347089602773,-2.707742121258242
49,1.9546550731119656,2.097899079858349,-2.7026534564818747
50,2.0260325348842034,2.043275779297513,-2.697528109528353
51,2.096571145672509,1.9898391034420881,-2.692361438828547
52,2.166044576320844,1.93782716138894,-2.687148802813325
53,2.2342264976731703,1.8874780622349343,-2.681885559913555
54,2.3008905805734514,1.839029915076938,-2.6765670685601073
55,2.3658104958656483,1.7927208290118162,-2.6711886871838506
56,2.4287599143937246,1.7487889131364354,-2.6657457742156536
57,2.48951250700164,1.7074722765476595,-2.660233688086384
58,2.547841944533361,1.6690090283423569,-2.6546477872269136
59,2.6035218978328465,1.6336372776173926,-2.6489834300681094
60,2.656326037744059,1.6015951334696317,-2.64323597504084
61,2.706028035110962,1.5731207049959417,-2.637400780575976
62,2.7524015607775176,1.548452101293187,-2.6314732051043848
63,2.795220285587689,1.5278274314582347,-2.6254486070569363
64,2.834257880385435,1.5114848045879494,-2.6193223448644978
65,2.8692880160147203,1.499662329779198,-2.6130897769579406
66,2.9000843633195075,1.4925981161288457,-2.6067462617681323
67,2.9264205931437592,1.4905302727337593,-2.6002871577259423
68,2.948070376331436,1.4936969086908043,-2.59370782326224
69,2.9648073837265008,1.5023361330968459,-2.587003616807892
70,2.976405286172917,1.5166860550487513,-2.5801698967937705
71,2.982637754514645,1.5369847836433848,-2.5732020216507423
72,2.9832797800650988,1.5634682517836058,-2.5660953855790614
73,2.978269856399808,1.5961029331713312,-2.5588498117912364
74,2.9678660465387097,1.6343286364579745,-2.5514737801199767
75,2.9523634140132313,1.6775241917608774,-2.543976772682096
76,2.9320570223548037,1.7250684291973826,-2.5363682715944105
77,2.9072419350948544,1.7763401788848334,-2.528657758973738
78,2.878213215764813,1.8307182709405707,-2.5208547169368916
79,2.845265927896107,1.8875815354819374,-2.5129686276006886
80,2.8086951350201668,1.946308802626276,-2.505008973081944
81,2.7687959006684215,2.0062789024909287,-2.496985235497474
82,2.7258632883722997,2.0668706651932385,-2.488906896964095
83,2.6801923616632304,2.127462920850547,-2.4807834395986212
84,2.6320781840726424,2.1874344995801964,-2.4726243455178696
85,2.5818158191319642,2.246164231499529,-2.464439096838655
86,2.529700330372625,2.3030309467258885,-2.456237175677794
87,2.4760267813260537,2.357413475376617,-2.448028064152102
88,2.421090235523679,2.408690647569055,-2.4398212443783938
89,2.3651857564969307,2.4562412934205464,-2.431626198473487
90,2.308608407777238,2.4994442430484343,-2.4234524085541973
91,2.2516532528960282,2.537678326570059,-2.4153093567373385
92,2.1946153553847316,2.5703223741027648,-2.4072065251397268
93,2.1377897787747764,2.596755215763893,-2.3991533958781797
94,2.081471586597592,2.6163556816707856,-2.3911594510695116
95,2.025955842384607,2.6285026019407858,-2.3832341728305386
96,1.9715376096672517,2.6325748066912356,-2.375387043278076
97,1.9185119519769525,2.627951126039478,-2.36762754452894
98,1.8671692749301896,2.614037213227502,-2.35996437544986
99,1.8176873791941541,2.590887169702739,-2.3523872998610362
100,1.7701283333561897,2.5592215530494475,-2.3448666206945803
101,1.7245489225154644,2.5197913464099764,-2.337371752439466
